OPE_ID,NAME,CITY,STATE,Institution Type & Control, Total Recipients , Total Awards ,,,,,,,,,,,,,,,,,
127200,SAN BERNARDINO VALLEY COLLEGE,SAN BERNARDINO,CA,Public 2 Year,"5,891","$20,139,960 ",,,,,,,,,,,,,,,,,
127300,SAN DIEGO CITY COLLEGE,SAN DIEGO,CA,Public 2 Year,"6,676","$24,085,786 ",,,,,,,,,,,,,,,,,
127500,SAN DIEGO MESA COLLEGE,SAN DIEGO,CA,Public 2 Year,"5,269","$19,547,774 ",,,,,,,,,,,,,,,,,
127800,SAN FRANCISCO CONSERVATORY OF MUSIC,SAN FRANCISCO,CA,Private 4 Year,59,"$273,333 ",,,,,,,,,,,,,,,,,
128000,SAN JOAQUIN DELTA COLLEGE,STOCKTON,CA,Public 2 Year,"8,323","$28,930,985 ",,,,,,,,,,,,,,,,,
128100,WILLIAM JESSUP UNIVERSITY,ROCKLIN,CA,Private 4 Year,512,"$2,015,297 ",,,,,,,,,,,,,,,,,
128200,SAN JOSE CITY COLLEGE,SAN JOSE,CA,Public 2 Year,"2,249","$7,902,214 ",,,,,,,,,,,,,,,,,
128400,SANTA ANA COLLEGE,SANTA ANA,CA,Public 2 Year,"4,370","$14,716,752 ",,,,,,,,,,,,,,,,,
128500,SANTA BARBARA CITY COLLEGE,SANTA BARBARA,CA,Public 2 Year,"5,189","$18,277,774 ",,,,,,,,,,,,,,,,,
128600,SANTA MONICA COLLEGE,SANTA MONICA,CA,Public 2 Year,"8,511","$29,361,041 ",,,,,,,,,,,,,,,,,
128700,SANTA ROSA JUNIOR COLLEGE,SANTA ROSA,CA,Public 2 Year,"4,598","$15,761,552 ",,,,,,,,,,,,,,,,,
128900,SHASTA COLLEGE,REDDING,CA,Public 2 Year,"3,804","$13,692,944 ",,,,,,,,,,,,,,,,,
129000,SIERRA COLLEGE,ROCKLIN,CA,Public 2 Year,"7,249","$24,408,936 ",,,,,,,,,,,,,,,,,
129100,SIMPSON UNIVERSITY,REDDING,CA,Private 4 Year,688,"$2,640,932 ",,,,,,,,,,,,,,,,,
129200,SOLANO COMMUNITY COLLEGE,FAIRFIELD,CA,Public 2 Year,"3,089","$9,363,588 ",,,,,,,,,,,,,,,,,
129300,VANGUARD UNIVERSITY OF SOUTHERN CA,COSTA MESA,CA,Private 4 Year,907,"$3,613,323 ",,,,,,,,,,,,,,,,,
129400,SOUTHWESTERN COLLEGE,CHULA VISTA,CA,Public 2 Year,"6,536","$24,843,037 ",,,,,,,,,,,,,,,,,
130200,SAINT MARY'S COLLEGE OF CALIFORNIA,MORAGA,CA,Private 4 Year,899,"$3,675,849 ",,,,,,,,,,,,,,,,,
130500,STANFORD UNIVERSITY,STANFORD,CA,Private 4 Year,"1,088","$4,661,415 ",,,,,,,,,,,,,,,,,
130700,FRESNO CITY COLLEGE,FRESNO,CA,Public 2 Year,"10,540","$35,510,037 ",,,,,,,,,,,,,,,,,
130800,REEDLEY COLLEGE,REEDLEY,CA,Public 2 Year,"5,184","$17,873,422 ",,,,,,,,,,,,,,,,,
130900,TAFT COLLEGE,TAFT,CA,Public 2 Year,"1,261","$4,155,241 ",,,,,,,,,,,,,,,,,
131200,"UNIVERSITY OF CALIFORNIA, BERKELEY",BERKELEY,CA,Public 4 Year,"9,091","$38,911,956 ",,,,,,,,,,,,,,,,,
131300,UNIVERSITY OF CALIFORNIA-DAVIS,DAVIS,CA,Public 4 Year,"11,488","$50,909,236 ",,,,,,,,,,,,,,,,,
131400,UNIVERSITY OF CALIFORNIA-IRVINE,IRVINE,CA,Public 4 Year,"10,945","$50,097,299 ",,,,,,,,,,,,,,,,,
131500,UNIVERSITY OF CALIFORNIA (UCLA),LOS ANGELES,CA,Public 4 Year,"11,026","$48,245,055 ",,,,,,,,,,,,,,,,,
131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE,RIVERSIDE,CA,Public 4 Year,"11,165","$50,019,929 ",,,,,,,,,,,,,,,,,
131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO,LA JOLLA,CA,Public 4 Year,"9,684","$43,598,556 ",,,,,,,,,,,,,,,,,
132000,UNIVERSITY OF CALIFORNIA-SANTA BARB,SANTA BARBARA,CA,Public 4 Year,"7,616","$34,077,272 ",,,,,,,,,,,,,,,,,
132100,UNIVERSITY OF CALIFORNIA-SANTA CRUZ,SANTA CRUZ,CA,Public 4 Year,"7,326","$32,938,364 ",,,,,,,,,,,,,,,,,
132200,UNIVERSITY OF REDLANDS,REDLANDS,CA,Private 4 Year,"1,363","$5,128,424 ",,,,,,,,,,,,,,,,,
132500,UNIVERSITY OF SAN FRANCISCO,SAN FRANCISCO,CA,Private 4 Year,"1,724","$7,140,289 ",,,,,,,,,,,,,,,,,
132600,SANTA CLARA UNIVERSITY,SANTA CLARA,CA,Private 4 Year,735,"$3,063,037 ",,,,,,,,,,,,,,,,,
132800,UNIVERSITY OF SOUTHERN CALIFORNIA,LOS ANGELES,CA,Private 4 Year,"4,532","$19,602,827 ",,,,,,,,,,,,,,,,,
132900,UNIVERSITY OF THE PACIFIC,STOCKTON,CA,Private 4 Year,"1,588","$7,003,195 ",,,,,,,,,,,,,,,,,
133400,VENTURA COLLEGE,VENTURA,CA,Public 2 Year,"3,989","$13,734,368 ",,,,,,,,,,,,,,,,,
133500,VICTOR VALLEY COLLEGE,VICTORVILLE,CA,Public 2 Year,"6,317","$22,080,719 ",,,,,,,,,,,,,,,,,
133800,WEST VALLEY COLLEGE,SARATOGA,CA,Public 2 Year,"1,743","$5,606,186 ",,,,,,,,,,,,,,,,,
133900,CORBAN UNIVERSITY,SALEM,OR,Private 4 Year,387,"$1,574,081 ",,,,,,,,,,,,,,,,,
134100,WESTMONT COLLEGE,SANTA BARBARA,CA,Private 4 Year,271,"$1,113,579 ",,,,,,,,,,,,,,,,,
134200,WHITTIER COLLEGE,WHITTIER,CA,Private 4 Year,647,"$2,848,923 ",,,,,,,,,,,,,,,,,
134300,WOODBURY UNIVERSITY,BURBANK,CA,Private 4 Year,696,"$3,012,749 ",,,,,,,,,,,,,,,,,
134400,YUBA COLLEGE,MARYSVILLE,CA,Public 2 Year,"3,711","$12,163,107 ",,,,,,,,,,,,,,,,,
134500,ADAMS STATE COLLEGE,ALAMOSA,CO,Public 4 Year,"1,294","$5,152,547 ",,,,,,,,,,,,,,,,,
134600,ARAPAHOE COMMUNITY COLLEGE,LITTLETON,CO,Public 2 Year,"3,281","$9,475,186 ",,,,,,,,,,,,,,,,,
134700,COLORADO COLLEGE,COLORADO SPRINGS,CO,Private 4 Year,203,"$909,256 ",,,,,,,,,,,,,,,,,
134800,COLORADO SCHOOL OF MINES,GOLDEN,CO,Public 4 Year,751,"$3,055,647 ",,,,,,,,,,,,,,,,,
134900,UNIVERSITY OF NORTHERN COLORADO,GREELEY,CO,Public 4 Year,"3,309","$13,103,765 ",,,,,,,,,,,,,,,,,
135000,COLORADO STATE UNIVERSITY,FORT COLLINS,CO,Public 4 Year,"5,769","$22,731,167 ",,,,,,,,,,,,,,,,,
135300,FORT LEWIS COLLEGE,DURANGO,CO,Public 4 Year,"1,388","$5,676,877 ",,,,,,,,,,,,,,,,,
135500,LAMAR COMMUNITY COLLEGE,LAMAR,CO,Public 2 Year,355,"$1,253,289 ",,,,,,,,,,,,,,,,,
135800,COLORADO MESA UNIVERSITY,GRAND JUNCTION,CO,Public 4 Year,"3,968","$15,161,272 ",,,,,,,,,,,,,,,,,
135900,COLORADO NORTHWESTERN COMMUNITY COLLEGE,RANGELY,CO,Public 2 Year,318,"$1,147,933 ",,,,,,,,,,,,,,,,,
136000,METROPOLITAN STATE UNIVERSITY OF DENVER,DENVER,CO,Public 4 Year,"9,517","$32,600,585 ",,,,,,,,,,,,,,,,,
136100,NORTHEASTERN JUNIOR COLLEGE,STERLING,CO,Public 2 Year,675,"$2,513,083 ",,,,,,,,,,,,,,,,,
136200,OTERO JUNIOR COLLEGE,LA JUNTA,CO,Public 2 Year,845,"$2,868,551 ",,,,,,,,,,,,,,,,,
136300,REGIS UNIVERSITY,DENVER,CO,Private 4 Year,"1,658","$5,606,914 ",,,,,,,,,,,,,,,,,
136500,COLORADO STATE UNIVERSITY-PUEBLO,PUEBLO,CO,Public 4 Year,"2,216","$8,988,992 ",,,,,,,,,,,,,,,,,
136800,TRINIDAD STATE JR COLLEGE,TRINIDAD,CO,Public 2 Year,"1,002","$3,655,563 ",,,,,,,,,,,,,,,,,
137000,UNIVERSITY OF COLORADO-BOULDER,BOULDER,CO,Public 4 Year,"4,711","$19,339,797 ",,,,,,,,,,,,,,,,,
137100,UNIVERSITY OF DENVER,DENVER,CO,Private 4 Year,"1,026","$4,108,103 ",,,,,,,,,,,,,,,,,
137200,WESTERN STATE COLLEGE,GUNNISON,CO,Public 4 Year,649,"$2,650,407 ",,,,,,,,,,,,,,,,,
137400,ALBERTUS MAGNUS COLLEGE,NEW HAVEN,CT,Private 4 Year,729,"$2,764,384 ",,,,,,,,,,,,,,,,,
137800,CENTRAL CONNECTICUT STATE UNIV,NEW BRITAIN,CT,Public 4 Year,"3,566","$13,564,854 ",,,,,,,,,,,,,,,,,
137900,CONNECTICUT COLLEGE,NEW LONDON,CT,Private 4 Year,273,"$1,156,293 ",,,,,,,,,,,,,,,,,
138000,WESTERN CONNECTICUT STATE UNIV,DANBURY,CT,Public 4 Year,"1,785","$6,984,907 ",,,,,,,,,,,,,,,,,
138500,FAIRFIELD UNIVERSITY,FAIRFIELD,CT,Private 4 Year,536,"$2,201,945 ",,,,,,,,,,,,,,,,,
138900,HOLY APOSTLES COLLEGE & SEMINARY,CROMWELL,CT,Private 4 Year,8,"$30,226 ",,,,,,,,,,,,,,,,,
139200,MANCHESTER COMMUNITY COLLEGE,MANCHESTER,CT,Public 2 Year,"3,198","$9,476,691 ",,,,,,,,,,,,,,,,,
139300,MITCHELL COLLEGE,NEW LONDON,CT,Private 4 Year,337,"$1,384,439 ",,,,,,,,,,,,,,,,,
139700,UNIVERSITY OF NEW HAVEN,WEST HAVEN,CT,Private 4 Year,"1,235","$4,901,384 ",,,,,,,,,,,,,,,,,
139800,NORTHWESTERN CT COMMUNITY COLLEGE,WINSTED,CT,Public 2 Year,570,"$1,687,246 ",,,,,,,,,,,,,,,,,
139900,NORWALK COMMUNITY TECHNICAL COLLEGE,NORWALK,CT,Public 2 Year,"2,494","$7,786,194 ",,,,,,,,,,,,,,,,,
140100,POST UNIVERSITY,WATERBURY,CT,Proprietary 4 Year,"5,872","$18,807,163 ",,,,,,,,,,,,,,,,,
140200,QUINNIPIAC UNIVERSITY,HAMDEN,CT,Private 4 Year,"1,043","$4,237,564 ",,,,,,,,,,,,,,,,,
140300,SACRED HEART UNIVERSITY,FAIRFIELD,CT,Private 4 Year,909,"$3,562,799 ",,,,,,,,,,,,,,,,,
140600,SOUTHERN CONNECTICUT STATE UNIV,NEW HAVEN,CT,Public 4 Year,"3,143","$12,636,814 ",,,,,,,,,,,,,,,,,
140900,SAINT JOSEPH COLLEGE,WEST HARTFORD,CT,Private 4 Year,373,"$1,487,383 ",,,,,,,,,,,,,,,,,
141400,TRINITY COLLEGE,HARTFORD,CT,Private 4 Year,299,"$1,221,434 ",,,,,,,,,,,,,,,,,
141600,UNIVERSITY OF BRIDGEPORT,BRIDGEPORT,CT,Private 4 Year,"1,566","$5,952,674 ",,,,,,,,,,,,,,,,,
141700,UNIVERSITY OF CONNECTICUT-STORRS,STORRS,CT,Public 4 Year,"5,421","$22,450,575 ",,,,,,,,,,,,,,,,,
142200,UNIVERSITY OF HARTFORD,WEST HARTFORD,CT,Private 4 Year,"1,420","$5,699,749 ",,,,,,,,,,,,,,,,,
142400,WESLEYAN UNIVERSITY,MIDDLETOWN,CT,Private 4 Year,555,"$2,464,090 ",,,,,,,,,,,,,,,,,
142500,EASTERN CONNECTICUT STATE UNIV,WILLIMANTIC,CT,Public 4 Year,"1,428","$5,638,941 ",,,,,,,,,,,,,,,,,
142600,YALE UNIVERSITY,NEW HAVEN,CT,Private 4 Year,673,"$2,836,487 ",,,,,,,,,,,,,,,,,
142800,DELAWARE STATE UNIVERSITY,DOVER,DE,Public 4 Year,"2,065","$8,820,062 ",,,,,,,,,,,,,,,,,
142900,GOLDEY BEACOM COLLEGE,WILMINGTON,DE,Private 4 Year,191,"$746,701 ",,,,,,,,,,,,,,,,,
143100,UNIVERSITY OF DELAWARE,NEWARK,DE,Public 4 Year,"2,531","$9,913,870 ",,,,,,,,,,,,,,,,,
143300,WESLEY COLLEGE,DOVER,DE,Private 4 Year,766,"$3,188,244 ",,,,,,,,,,,,,,,,,
143400,AMERICAN UNIVERSITY,WASHINGTON,DC,Private 4 Year,"1,256","$5,180,478 ",,,,,,,,,,,,,,,,,
143600,CAPITOL COLLEGE,LAUREL,MD,Private 4 Year,176,"$715,960 ",,,,,,,,,,,,,,,,,
143700,CATHOLIC UNIVERSITY OF AMERICA,WASHINGTON,DC,Private 4 Year,493,"$1,866,689 ",,,,,,,,,,,,,,,,,
144300,GALLAUDET UNIVERSITY,WASHINGTON,DC,Private 4 Year,586,"$2,602,941 ",,,,,,,,,,,,,,,,,
144400,GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,Private 4 Year,"1,505","$6,369,722 ",,,,,,,,,,,,,,,,,
144500,GEORGETOWN UNIVERSITY,WASHINGTON,DC,Private 4 Year,"1,015","$4,283,278 ",,,,,,,,,,,,,,,,,
144800,HOWARD UNIVERSITY,WASHINGTON,DC,Private 4 Year,"3,436","$15,076,596 ",,,,,,,,,,,,,,,,,
145900,STRAYER UNIVERSITY,WASHINGTON,DC,Proprietary 4 Year,"24,257","$73,074,543 ",,,,,,,,,,,,,,,,,
146000,TRINITY UNIVERSITY,WASHINGTON,DC,Private 4 Year,"1,333","$5,364,323 ",,,,,,,,,,,,,,,,,
146600,BARRY UNIVERSITY,MIAMI SHORES,FL,Private 4 Year,"2,432","$9,744,507 ",,,,,,,,,,,,,,,,,
146700,BETHUNE COOKMAN UNIVERSITY,DAYTONA BEACH,FL,Private 4 Year,"3,122","$14,381,837 ",,,,,,,,,,,,,,,,,
146800,ST THOMAS UNIVERSITY,MIAMI GARDENS,FL,Private 4 Year,555,"$2,462,788 ",,,,,,,,,,,,,,,,,
146900,FLORIDA INSTITUTE OF TECHNOLOGY,MELBOURNE,FL,Private 4 Year,"3,209","$10,677,317 ",,,,,,,,,,,,,,,,,
147000,EASTERN FLORIDA STATE COLLEGE,COCOA,FL,Public 4 Year,"8,087","$25,939,600 ",,,,,,,,,,,,,,,,,
147100,COLLEGE OF CENTRAL FLORIDA,OCALA,FL,Public 4 Year,"5,666","$19,075,598 ",,,,,,,,,,,,,,,,,
147200,CHIPOLA  COLLEGE,MARIANNA,FL,Public 4 Year,"1,024","$3,583,302 ",,,,,,,,,,,,,,,,,
147500,DAYTONA STATE COLLEGE,DAYTONA BEACH,FL,Public 4 Year,"9,348","$30,179,189 ",,,,,,,,,,,,,,,,,
147700,EDISON STATE COLLEGE,FORT MYERS,FL,Public 4 Year,"7,532","$24,932,610 ",,,,,,,,,,,,,,,,,
147800,EDWARD WATERS COLLEGE,JACKSONVILLE,FL,Private 4 Year,762,"$3,463,979 ",,,,,,,,,,,,,,,,,
147900,EMBRY-RIDDLE AERONAUTICAL UNIV,DAYTONA BEACH,FL,Private 4 Year,"4,808","$15,493,487 ",,,,,,,,,,,,,,,,,
148000,FLORIDA A & M UNIVERSITY,TALLAHASSEE,FL,Public 4 Year,"5,918","$25,962,496 ",,,,,,,,,,,,,,,,,
148100,FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,Public 4 Year,"11,327","$42,811,433 ",,,,,,,,,,,,,,,,,
148200,FLORIDA COLLEGE,TEMPLE TERRACE,FL,Private 4 Year,186,"$742,867 ",,,,,,,,,,,,,,,,,
148400,FLORIDA STATE COLLEGE AT JACKSONVILLE,JACKSONVILLE,FL,Public 4 Year,"14,244","$44,864,249 ",,,,,,,,,,,,,,,,,
148500,FLORIDA KEYS COMMUNITY COLLEGE,KEY WEST,FL,Public 2 Year,431,"$1,384,005 ",,,,,,,,,,,,,,,,,
148600,FLORIDA MEMORIAL UNIVERSITY,MIAMI GARDENS,FL,Private 4 Year,"1,224","$5,569,457 ",,,,,,,,,,,,,,,,,
148700,ECKERD COLLEGE,ST PETERSBURG,FL,Private 4 Year,547,"$2,154,323 ",,,,,,,,,,,,,,,,,
148800,FLORIDA SOUTHERN COLLEGE,LAKELAND,FL,Private 4 Year,806,"$3,266,916 ",,,,,,,,,,,,,,,,,
148900,FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,Public 4 Year,"10,491","$42,321,228 ",,,,,,,,,,,,,,,,,
149000,GULF COAST STATE COLLEGE,PANAMA CITY,FL,Public 4 Year,"3,198","$10,239,760 ",,,,,,,,,,,,,,,,,
149300,INDIAN RIVER STATE COLLEGE,FORT PIERCE,FL,Public 4 Year,"8,315","$27,282,547 ",,,,,,,,,,,,,,,,,
149500,JACKSONVILLE UNIVERSITY,JACKSONVILLE,FL,Private 4 Year,"1,192","$4,413,206 ",,,,,,,,,,,,,,,,,
149700,JONES COLLEGE,JACKSONVILLE,FL,Private 4 Year,527,"$1,811,498 ",,,,,,,,,,,,,,,,,
150000,BROWARD COLLEGE- DOWNTOWN CTR,FORT LAUDERDALE,FL,Public 4 Year,"29,811","$94,412,948 ",,,,,,,,,,,,,,,,,
150100,FLORIDA GATEWAY COLLEGE,LAKE CITY,FL,Public 4 Year,"1,391","$4,400,724 ",,,,,,,,,,,,,,,,,
150200,LAKE SUMTER COMMUNITY COLLEGE,LEESBURG,FL,Public 4 Year,"1,716","$5,721,864 ",,,,,,,,,,,,,,,,,
150400,"STATE COLLEGE OF FLORIDA, MANATEE-SARASO",BRADENTON,FL,Public 4 Year,"5,669","$18,983,296 ",,,,,,,,,,,,,,,,,
150500,LYNN UNIVERSITY,BOCA RATON,FL,Private 4 Year,367,"$1,516,406 ",,,,,,,,,,,,,,,,,
150600,MIAMI DADE COLLEGE ADMINISTRATION ONLY,MIAMI,FL,Public 4 Year,"25,526","$91,868,312 ",,,,,,,,,,,,,,,,,
150800,NORTH FLORIDA COMMUNITY COLLEGE,MADISON,FL,Public 2 Year,760,"$2,482,539 ",,,,,,,,,,,,,,,,,
150900,NOVA SOUTHEASTERN UNIVERSITY,FORT LAUDERDALE,FL,Private 4 Year,"2,492","$9,990,855 ",,,,,,,,,,,,,,,,,
151000,NORTHWEST FLORIDA STATE COLLEGE,NICEVILLE,FL,Public 4 Year,"2,770","$8,668,708 ",,,,,,,,,,,,,,,,,
151200,PALM BEACH COMMUNITY COLLEGE,LAKE WORTH,FL,Public 4 Year,"13,160","$42,931,578 ",,,,,,,,,,,,,,,,,
151300,PENSACOLA STATE COLLEGE,PENSACOLA,FL,Public 4 Year,"5,129","$16,746,059 ",,,,,,,,,,,,,,,,,
151400,POLK STATE COLLEGE,WINTER HAVEN,FL,Public 4 Year,"6,684","$21,178,415 ",,,,,,,,,,,,,,,,,
151500,ROLLINS COLLEGE,WINTER PARK,FL,Private 4 Year,867,"$3,523,037 ",,,,,,,,,,,,,,,,,
151900,SANTA FE COLLEGE,GAINESVILLE,FL,Public 4 Year,"6,669","$22,841,930 ",,,,,,,,,,,,,,,,,
152000,SEMINOLE STATE COLLEGE OF FLORIDA,SANFORD,FL,Public 4 Year,"9,846","$33,096,266 ",,,,,,,,,,,,,,,,,
152100,SOUTHEASTERN UNIVERSITY,LAKELAND,FL,Private 4 Year,"1,354","$5,514,326 ",,,,,,,,,,,,,,,,,
152200,SOUTH FLORIDA COMMUNITY COLLEGE,AVON PARK,FL,Public 4 Year,"1,588","$5,289,494 ",,,,,,,,,,,,,,,,,
152300,SAINT JOHNS RIVER STATE COLLEGE,PALATKA,FL,Public 4 Year,"3,317","$11,228,792 ",,,,,,,,,,,,,,,,,
152600,SAINT LEO UNIVERSITY,SAINT LEO,FL,Private 4 Year,"8,623","$30,069,416 ",,,,,,,,,,,,,,,,,
152800,ST. PETERSBURG COLLEGE,LARGO,FL,Public 4 Year,"16,427","$51,808,092 ",,,,,,,,,,,,,,,,,
153100,STETSON UNIVERSITY,DELAND,FL,Private 4 Year,983,"$4,207,351 ",,,,,,,,,,,,,,,,,
153300,TALLAHASSEE COMMUNITY COLLEGE,TALLAHASSEE,FL,Public 2 Year,"7,383","$26,536,112 ",,,,,,,,,,,,,,,,,
149904,EVEREST UNIVERSITY - TAMPA,TAMPA,FL,Proprietary 4 Year,"4,826","$18,038,449 ",,,,,,,,,,,,,,,,,
153500,UNIVERSITY OF FLORIDA,GAINESVILLE,FL,Public 4 Year,"11,493","$47,643,003 ",,,,,,,,,,,,,,,,,
153600,UNIVERSITY OF MIAMI,CORAL GABLES,FL,Private 4 Year,"2,037","$8,660,207 ",,,,,,,,,,,,,,,,,
153700,UNIVERSITY OF SOUTH FLORIDA,TAMPA,FL,Public 4 Year,"16,431","$64,238,085 ",,,,,,,,,,,,,,,,,
153800,UNIVERSITY OF TAMPA,TAMPA,FL,Private 4 Year,"1,690","$7,002,149 ",,,,,,,,,,,,,,,,,
154000,WEBBER INTERNATIONAL UNIVERSITY,BABSON PARK,FL,Private 4 Year,587,"$2,520,802 ",,,,,,,,,,,,,,,,,
154100,ABRAHAM BALDWIN AGRICULTURAL CLG,TIFTON,GA,Public 4 Year,"1,769","$6,725,174 ",,,,,,,,,,,,,,,,,
154200,AGNES SCOTT COLLEGE,DECATUR,GA,Private 4 Year,400,"$1,781,644 ",,,,,,,,,,,,,,,,,
154300,DARTON COLLEGE,ALBANY,GA,Public 4 Year,"4,225","$15,224,292 ",,,,,,,,,,,,,,,,,
154400,ALBANY STATE UNIVERSITY,ALBANY,GA,Public 4 Year,"2,819","$12,374,358 ",,,,,,,,,,,,,,,,,
154500,ANDREW COLLEGE,CUTHBERT,GA,Private 2 Year,199,"$932,544 ",,,,,,,,,,,,,,,,,
154600,ARMSTRONG ATLANTIC STATE UNIVERSITY,SAVANNAH,GA,Public 4 Year,"3,066","$11,795,434 ",,,,,,,,,,,,,,,,,
154700,POINT UNIVERSITY,EAST POINT,GA,Private 4 Year,884,"$3,734,333 ",,,,,,,,,,,,,,,,,
155400,BERRY COLLEGE,MOUNT BERRY,GA,Private 4 Year,564,"$2,316,414 ",,,,,,,,,,,,,,,,,
155500,THOMAS UNIVERSITY,THOMASVILLE,GA,Private 4 Year,501,"$1,757,780 ",,,,,,,,,,,,,,,,,
155600,BRENAU UNIVERSITY,GAINESVILLE,GA,Private 4 Year,"1,102","$4,022,370 ",,,,,,,,,,,,,,,,,
155700,BREWTON PARKER COLLEGE,MOUNT VERNON,GA,Private 4 Year,328,"$1,377,671 ",,,,,,,,,,,,,,,,,
155800,COLLEGE OF COASTAL GEORGIA,BRUNSWICK,GA,Public 4 Year,"1,865","$6,776,918 ",,,,,,,,,,,,,,,,,
155900,CLARK ATLANTA UNIVERSITY,ATLANTA,GA,Private 4 Year,"2,076","$9,070,750 ",,,,,,,,,,,,,,,,,
156100,COLUMBUS STATE UNIVERSITY,COLUMBUS,GA,Public 4 Year,"3,775","$14,770,320 ",,,,,,,,,,,,,,,,,
156200,GEORGIA PERIMETER COLLEGE,CLARKSTON,GA,Public 2 Year,"12,813","$42,159,518 ",,,,,,,,,,,,,,,,,
156300,EMMANUEL COLLEGE,FRANKLIN SPRINGS,GA,Private 4 Year,388,"$1,696,326 ",,,,,,,,,,,,,,,,,
156400,EMORY UNIVERSITY,ATLANTA,GA,Private 4 Year,"1,673","$7,487,133 ",,,,,,,,,,,,,,,,,
156600,FORT VALLEY STATE UNIVERSITY,FORT VALLEY,GA,Public 4 Year,"2,324","$10,372,745 ",,,,,,,,,,,,,,,,,
156900,GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,Public 4 Year,"2,947","$11,500,363 ",,,,,,,,,,,,,,,,,
157000,SOUTHERN POLYTECHNIC STATE UNIV,MARIETTA,GA,Public 4 Year,"2,614","$10,094,898 ",,,,,,,,,,,,,,,,,
157100,GEORGIA MILITARY COLLEGE,MILLEDGEVILLE,GA,Public 2 Year,"6,046","$18,944,657 ",,,,,,,,,,,,,,,,,
157200,GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,Public 4 Year,"7,614","$31,190,756 ",,,,,,,,,,,,,,,,,
157300,GEORGIA SOUTHWESTERN STATE UNIV,AMERICUS,GA,Public 4 Year,"1,402","$5,447,034 ",,,,,,,,,,,,,,,,,
157400,GEORGIA STATE UNIVERSITY,ATLANTA,GA,Public 4 Year,"14,150","$56,672,249 ",,,,,,,,,,,,,,,,,
157500,GORDON COLLEGE,BARNESVILLE,GA,Public 4 Year,"2,671","$10,112,558 ",,,,,,,,,,,,,,,,,
157700,KENNESAW STATE UNIVERSITY,KENNESAW,GA,Public 4 Year,"10,234","$38,913,507 ",,,,,,,,,,,,,,,,,
157800,LAGRANGE COLLEGE,LA GRANGE,GA,Private 4 Year,420,"$1,697,356 ",,,,,,,,,,,,,,,,,
157900,GEORGIA REGENTS UNIVERSITY,AUGUSTA,GA,Public 4 Year,"2,613","$10,500,179 ",,,,,,,,,,,,,,,,,
158000,MERCER UNIVERSITY,MACON,GA,Private 4 Year,"1,982","$7,933,147 ",,,,,,,,,,,,,,,,,
158100,MIDDLE GEORGIA STATE COLLEGE,COCHRAN,GA,Public 4 Year,"4,782","$17,990,366 ",,,,,,,,,,,,,,,,,
158200,MOREHOUSE COLLEGE,ATLANTA,GA,Private 4 Year,"1,153","$4,904,697 ",,,,,,,,,,,,,,,,,
158500,UNIVERSITY OF NORTH GEORGIA,DAHLONEGA,GA,Public 4 Year,"6,404","$23,007,299 ",,,,,,,,,,,,,,,,,
158600,OGLETHORPE UNIVERSITY,ATLANTA,GA,Private 4 Year,423,"$1,752,330 ",,,,,,,,,,,,,,,,,
158700,PAINE COLLEGE,AUGUSTA,GA,Private 4 Year,765,"$3,457,594 ",,,,,,,,,,,,,,,,,
158800,PIEDMONT COLLEGE,DEMOREST,GA,Private 4 Year,669,"$2,613,026 ",,,,,,,,,,,,,,,,,
158900,REINHARDT UNIVERSITY,WALESKA,GA,Private 4 Year,602,"$2,511,385 ",,,,,,,,,,,,,,,,,
159000,SAVANNAH STATE UNIVERSITY,SAVANNAH,GA,Public 4 Year,"3,853","$16,973,837 ",,,,,,,,,,,,,,,,,
159100,SHORTER UNIVERSITY,ROME,GA,Private 4 Year,"1,497","$5,915,234 ",,,,,,,,,,,,,,,,,
159200,SOUTH GEORGIA STATE COLLEGE,DOUGLAS,GA,Public 4 Year,"1,937","$7,490,910 ",,,,,,,,,,,,,,,,,
159400,SPELMAN COLLEGE,ATLANTA,GA,Private 4 Year,"1,035","$4,634,887 ",,,,,,,,,,,,,,,,,
159600,TOCCOA FALLS COLLEGE,TOCCOA FALLS,GA,Private 4 Year,516,"$2,070,854 ",,,,,,,,,,,,,,,,,
159700,TRUETT MCCONNELL COLLEGE,CLEVELAND,GA,Private 4 Year,366,"$1,502,576 ",,,,,,,,,,,,,,,,,
159800,UNIVERSITY OF GEORGIA,ATHENS,GA,Public 4 Year,"6,665","$27,540,566 ",,,,,,,,,,,,,,,,,
159900,VALDOSTA STATE UNIVERSITY,VALDOSTA,GA,Public 4 Year,"4,964","$20,327,012 ",,,,,,,,,,,,,,,,,
160000,WESLEYAN COLLEGE,MACON,GA,Private 4 Year,239,"$1,059,115 ",,,,,,,,,,,,,,,,,
160100,UNIV OF WEST GEORGIA,CARROLLTON,GA,Public 4 Year,"5,422","$22,455,930 ",,,,,,,,,,,,,,,,,
160200,GEORGIA COLLEGE & STATE UNIVERSITY,MILLEDGEVILLE,GA,Public 4 Year,"1,338","$5,397,015 ",,,,,,,,,,,,,,,,,
