OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
3974500,39745,CALIFORNIA CAREER COLLEGE,CA,proprietary,42,"104,885"
884400,14128,CALIFORNIA CHRISTIAN COLLEGE,CA,private 4 year,31,"77,074"
112700,1127,CALIFORNIA COLLEGE OF THE ARTS,CA,private 4 year,405,"1,050,049"
3698400,36984,CALIFORNIA COLLEGE OF VOCATIONAL CAREERS,CA,proprietary,64,"158,103"
2110800,14683,CALIFORNIA COLLEGE SAN DIEGO,CA,proprietary,363,"949,580"
2086400,13500,CALIFORNIA COSMETOLOGY COLLEGE,CA,proprietary,17,"26,717"
2220200,15698,CALIFORNIA CULINARY ACADEMY,CA,proprietary,794,"2,045,557"
3125400,31254,CALIFORNIA DESIGN COLLEGE,CA,proprietary,321,"751,552"
1186500,11865,CALIFORNIA HAIR DESIGN ACADEMY,CA,proprietary,80,"209,964"
3681300,36813,CALIFORNIA HEALING ARTS COLLEGE,CA,proprietary,92,"232,425"
1215400,12154,CALIFORNIA INSTITUTE OF INTEGRAL STUDIES,CA,private 4 year,23,"50,531"
113100,1131,CALIFORNIA INSTITUTE OF TECHNOLOGY,CA,private 4 year,123,"323,956"
113200,1132,CALIFORNIA INSTITUTE OF THE ARTS,CA,private 4 year,258,"787,864"
3633300,36333,CALIFORNIA LEARNING CENTER,CA,proprietary,47,"101,494"
113300,1133,CALIFORNIA LUTHERAN UNIVERSITY,CA,private 4 year,354,"908,812"
113400,1134,CALIFORNIA MARITIME ACADEMY,CA,public 4 year,181,"512,804"
114300,1143,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,public 4 year,"3,016","7,926,241"
3210300,32103,CALIFORNIA SCHOOL OF CULINARY ARTS,CA,proprietary,876,"2,411,048"
114400,1144,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,public 4 year,"6,323","17,610,110"
114000,1140,CALIFORNIA STATE UNIVERSITY - LOS ANGELES,CA,public 4 year,"7,739","20,383,036"
115000,1150,CALIFORNIA STATE UNIVERSITY - SACRAMENTO -,CA,public 4 year,"8,087","21,016,329"
3980300,39803,CALIFORNIA STATE UNIVERSITY CHANNEL ISLANDS,CA,public 4 year,648,"1,606,193"
799300,7993,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD",CA,public 4 year,"3,055","7,921,186"
114600,1146,"CALIFORNIA STATE UNIVERSITY, CHICO",CA,public 4 year,"4,910","13,177,642"
114100,1141,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,public 4 year,"4,517","11,581,078"
113800,1138,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,public 4 year,"3,236","8,986,367"
114700,1147,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,public 4 year,"7,928","22,408,515"
113700,1137,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,public 4 year,"8,695","21,165,111"
113900,1139,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,public 4 year,"9,283","25,493,758"
3260300,32603,"CALIFORNIA STATE UNIVERSITY, MONTEREY BAY",CA,public 4 year,"1,321","3,634,347"
115300,1153,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",CA,public 4 year,"11,108","31,012,819"
114200,1142,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,public 4 year,"6,419","17,316,142"
3011300,30113,"CALIFORNIA STATE UNIVERSITY, SAN MARCOS",CA,public 4 year,"1,944","4,489,446"
115700,1157,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,public 4 year,"2,885","7,206,270"
697300,6973,CANADA COLLEGE,CA,public 2 year,488,"1,076,261"
2125000,13914,CAREER ACADEMY OF BEAUTY,CA,proprietary,163,"262,968"
3797400,37974,CAREER CARE INSTITUTE,CA,proprietary,277,"601,492"
3427400,34274,CAREER COLLEGES OF AMERICA,CA,proprietary,"1,226","3,042,774"
3959300,39593,CAREER MANAGEMENT INSTITUTE,CA,proprietary,7,"13,867"
3242300,32423,CAREER NETWORKS INSTITUTE,CA,proprietary,281,"673,310"
673100,6731,CASA LOMA COLLEGE,CA,private 2 year,328,"815,432"
2332800,16516,CENTER FOR EMPLOYMENT TRAINING,CA,private 2 year,"2,369","5,605,045"
3097700,30977,CENTRAL CALIFORNIA SCHOOL OF CONTINUING EDUCATION,CA,proprietary,153,"429,128"
2602300,26023,CENTRAL COAST COLLEGE,CA,proprietary,252,"523,451"
116100,1161,CERRITOS COMMUNITY COLLEGE,CA,public 2 year,"5,203","11,562,548"
116200,1162,CHABOT COLLEGE,CA,public 2 year,"2,466","5,537,477"
116300,1163,CHAFFEY COMMUNITY COLLEGE,CA,public 2 year,"3,821","7,863,696"
116400,1164,CHAPMAN UNIVERSITY,CA,private 4 year,"1,547","3,351,284"
950900,9509,CHARLES A. JONES SKILLS & BUSINESS EDUCATION CENTER,CA,public 2 year,612,"1,075,768"
1036500,13653,CHARLES R. DREW UNIVERSITY OF MEDICINE AND SCIENCE,CA,private 4 year,115,"306,221"
3392300,33923,CHASE COLLEGE,CA,proprietary,370,"1,037,685"
116600,1166,CITRUS COMMUNITY COLLEGE,CA,public 2 year,"2,526","5,664,924"
450200,12874,CITY COLLEGE OF SAN FRANCISCO,CA,public 2 year,"6,632","15,930,135"
117000,1170,CLAREMONT MCKENNA COLLEGE,CA,private 4 year,114,"310,425"
3278300,32783,CLARITA CAREER COLLEGE,CA,proprietary,207,"540,458"
2147400,14919,CLEVELAND CHIROPRACTIC COLLEGE,CA,private 4 year,47,"128,224"
2309500,16330,CLOVIS ADULT EDUCATION,CA,public 2 year,151,"276,967"
2063500,13536,COASTLINE COMMUNITY COLLEGE,CA,public 2 year,464,"1,031,428"
3577300,35773,COBA ACADEMY,CA,proprietary,48,"102,972"
117700,1177,COGSWELL POLYTECHNICAL COLLEGE,CA,private 4 year,61,"155,671"
729600,9273,COLEMAN COLLEGE,CA,private 4 year,268,"574,654"
2220000,15686,COLLEEN O'HARA'S BEAUTY ACADEMY,CA,proprietary,302,"810,479"
672000,6720,COLLEGE OF ALAMEDA,CA,public 2 year,"1,125","2,571,812"
3852500,38525,COLLEGE OF INFORMATION TECHNOLOGY,CA,proprietary,141,"377,814"
117800,1178,COLLEGE OF MARIN,CA,public 2 year,"1,082","2,572,521"
118100,1181,COLLEGE OF SAN MATEO,CA,public 2 year,826,"1,897,211"
890300,8903,COLLEGE OF THE CANYONS,CA,public 2 year,"1,092","2,349,058"
118200,1182,COLLEGE OF THE DESERT,CA,public 2 year,"1,706","3,638,981"
118500,1185,COLLEGE OF THE REDWOODS,CA,public 2 year,"2,294","5,224,627"
118600,1186,COLLEGE OF THE SEQUOIAS,CA,public 2 year,"3,724","7,825,313"
118700,1187,COLLEGE OF THE SISKIYOUS,CA,public 2 year,901,"2,084,039"
770700,7707,COLUMBIA COLLEGE,CA,public 2 year,603,"1,365,851"
2110200,14697,COLUMBIA COLLEGE-HOLLYWOOD,CA,private 4 year,101,"264,866"
3250300,32503,COMMUNITY BASED EDUCATION AND DEVELOPMENT,CA,private 2 year,454,"1,569,369"
3615300,36153,COMMUNITY BUSINESS COLLEGE,CA,proprietary,6,"8,100"
3874400,38744,COMMUNITY CHRISTIAN COLLEGE,CA,private 2 year,8,"20,702"
3695300,36953,COMMUNITY ENHANCEMENT SERVICES,CA,private 2 year,164,"386,606"
118800,1188,COMPTON COMMUNITY COLLEGE,CA,public 2 year,709,"1,042,317"
3415300,34153,COMPUTER TRAINING INSTITUTE,CA,proprietary,58,"133,699"
3759300,37593,COMPUTER TUTOR BUSINESS AND TECHNICAL INSTITUTE,CA,proprietary,86,"196,231"
760700,7607,CONCORDE CAREER COLLEGE,CA,proprietary,535,"1,245,585"
793000,7930,CONCORDE CAREER COLLEGE,CA,proprietary,634,"1,341,477"
807100,8071,CONCORDE CAREER COLLEGE,CA,proprietary,494,"1,137,486"
853700,8537,CONCORDE CAREER COLLEGE,CA,proprietary,956,"1,954,637"
2070500,13885,CONCORDIA UNIVERSITY,CA,private 4 year,353,"939,775"
3835300,38353,CONEJO VALLEY ADULT EDUCATION,CA,public 2 year,6,"6,489"
119000,1190,CONTRA COSTA COLLEGE,CA,public 2 year,"1,463","3,507,411"
3542400,35424,COPPER MOUNTAIN COLLEGE,CA,public 2 year,611,"1,267,574"
753600,7536,COSUMNES RIVER COLLEGE,CA,public 2 year,"2,231","5,298,777"
927200,9272,CRAFTON HILLS COLLEGE,CA,public 2 year,943,"1,772,753"
4003300,40033,CSI CAREER COLLEGE,CA,proprietary,53,"108,953"
119200,1192,CUESTA COLLEGE,CA,public 2 year,"1,431","3,184,451"
2111300,14435,CUYAMACA COLLEGE,CA,public 2 year,943,"2,414,754"
2174600,14557,CYNTHIA'S BEAUTY ACADEMY,CA,proprietary,299,"817,872"
119300,1193,CYPRESS COLLEGE,CA,public 2 year,"2,299","5,521,292"
448000,4480,DE ANZA COMMUNITY COLLEGE,CA,public 2 year,"2,343","5,585,580"
3025600,30256,DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE,CA,private 4 year,4,"12,850"
2298000,16233,DESIGN INSTITUTE OF SAN DIEGO,CA,proprietary,145,"301,166"
3646300,36463,DESIGN'S SCHOOL OF COSMETOLOGY,CA,proprietary,52,"127,981"
119100,1191,DIABLO VALLEY COLLEGE,CA,public 2 year,"1,505","3,635,985"
2553600,17136,DIVERSIFIED LANGUAGE INSTITUTE-LOS ANGELES,CA,proprietary,538,"1,527,140"
119600,1196,DOMINICAN UNIVERSITY OF CALIFORNIA,CA,private 4 year,396,"1,052,424"
915800,9158,DON BOSCO TECHNICAL INSTITUTE,CA,private 2 year,21,"32,408"
3109500,31095,DONGGUK ROYAL UNIVERSITY,CA,private 4 year,18,"40,994"
3479400,34794,DVS COLLEGE,CA,proprietary,78,"210,784"
2226000,1222,EAST LOS ANGELES COLLEGE,CA,public 2 year,"4,402","11,052,885"
119700,1197,EL CAMINO COLLEGE,CA,public 2 year,"3,458","7,849,645"
2091200,14484,ELEGANCE INTERNATIONAL,CA,proprietary,56,"110,795"
3094400,30944,ELITE PROGRESSIVE SCHOOL OF COSMETOLOGY,CA,proprietary,353,"925,555"
903200,9032,EMPIRE COLLEGE,CA,proprietary,342,"844,096"
3413400,34134,ENGLISH CENTER FOR INTERNATIONAL WOMEN,CA,private 2 year,147,"354,398"
3087700,30877,ESCUELAS LEICESTER,CA,proprietary,141,"302,913"
2167800,15125,ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES,CA,proprietary,86,"189,740"
1245200,12452,EVERGREEN VALLEY COLLEGE,CA,public 2 year,"1,941","4,740,817"
3973300,39733,EX'PRESSION COLLEGE FOR DIGITAL ARTS,CA,proprietary,163,"418,702"
2234300,15756,FASHION CAREERS OF CALIFORNIA COLLEGE,CA,proprietary,49,"130,001"
1111200,11112,FASHION INSTITUTE OF DESIGN & MERCHANDISING -,CA,proprietary,"1,571","3,905,905"
859700,8597,FEATHER RIVER COMMUNITY COLLEGE,CA,public 2 year,343,"841,564"
725300,7253,FEDERICO BEAUTY INSTITUTE,CA,proprietary,188,"360,792"
3131300,31313,FIVE BRANCHES INSTITUTE,CA,private 4 year,14,"35,375"
3871300,38713,FOLSOM LAKE COLLEGE,CA,public 2 year,723,"1,700,614"
119900,1199,FOOTHILL COLLEGE,CA,public 2 year,702,"1,590,759"
3271300,32713,FOUNDATION COLLEGE,CA,proprietary,4,"8,025"
3162300,31623,FOUR-D COLLEGE,CA,proprietary,533,"1,344,430"
2230900,13557,FREDRICK AND CHARLES BEAUTY COLLEGE,CA,proprietary,49,"126,466"
130700,1307,FRESNO CITY COLLEGE,CA,public 2 year,"8,684","19,292,400"
125300,1253,FRESNO PACIFIC UNIVERSITY,CA,private 4 year,670,"1,666,653"
120100,1201,FULLERTON COLLEGE,CA,public 2 year,"3,099","7,466,257"
1202700,12027,GALEN COLLEGE OF CALIFORNIA,CA,proprietary,348,"757,247"
3755300,37553,GATES COLLEGE,CA,proprietary,5,"14,738"
120200,1202,GAVILAN COLLEGE,CA,public 2 year,812,"1,803,877"
2231900,15765,GEMOLOGICAL INSTITUTE OF AMERICA,CA,private 2 year,42,"90,900"
2338500,16581,GLENDALE CAREER COLLEGE,CA,proprietary,834,"2,211,064"
120300,1203,GLENDALE COMMUNITY COLLEGE,CA,public 2 year,"4,348","10,500,172"
120500,1205,GOLDEN GATE UNIVERSITY,CA,private 4 year,75,"137,560"
120600,1206,GOLDEN WEST COLLEGE,CA,public 2 year,"2,532","6,467,531"
120800,1208,GROSSMONT COLLEGE,CA,public 2 year,"2,367","5,571,487"
565500,12522,HACIENDA LA PUENTE ADULT EDUCATION,CA,public 2 year,254,"550,135"
2211000,14599,HAIRMASTERS UNIVERSITY OF BEAUTY,CA,proprietary,58,"142,145"
120900,1209,HARTNELL COMMUNITY COLLEGE,CA,public 2 year,"1,635","3,405,129"
117100,1171,HARVEY MUDD COLLEGE,CA,private 4 year,84,"228,373"
723400,7234,HEALD COLLEGE,CA,private 2 year,"1,289","2,763,139"
747700,7477,HEALD COLLEGE,CA,private 2 year,582,"1,131,379"
809300,8093,HEALD COLLEGE,CA,private 2 year,"1,127","2,670,921"
853200,8532,HEALD COLLEGE,CA,private 2 year,954,"2,133,674"
2187500,15453,HEALD COLLEGE,CA,private 2 year,806,"1,961,804"
2593100,25931,HEALD COLLEGE,CA,private 2 year,566,"1,192,532"
2593200,25932,HEALD COLLEGE,CA,private 2 year,746,"1,684,374"
2593300,25933,HEALD COLLEGE,CA,private 2 year,734,"1,691,475"
3034000,30340,HEALD COLLEGE,CA,private 2 year,545,"1,283,167"
3636300,36363,HEARTWOOD INSTITUTE,CA,proprietary,1,"2,025"
2285100,14813,HILLTOP BEAUTY SCHOOL,CA,proprietary,193,"525,170"
118300,1183,HOLY NAMES UNIVERSITY,CA,private 4 year,236,"569,397"
125200,1252,HOPE INTERNATIONAL UNIVERSITY,CA,private 4 year,250,"616,318"
114900,1149,HUMBOLDT STATE UNIVERSITY,CA,public 4 year,"3,088","8,881,550"
121200,1212,HUMPHREYS COLLEGE,CA,private 4 year,509,"1,150,467"
2545900,17061,HYPNOSIS MOTIVATION INSTITUTE,CA,private 2 year,126,"328,150"
121400,1214,IMPERIAL VALLEY COLLEGE,CA,public 2 year,"4,000","9,215,698"
2128300,14673,INSTITUTE FOR BUSINESS & TECHNOLOGY,CA,proprietary,"1,075","2,666,727"
2312400,16355,INSTITUTE OF COMPUTER COMPUTER TECHNOLOGY,CA,proprietary,185,"453,213"
3602400,36024,INSTITUTE OF NETWORK TECHNOLOGY,CA,proprietary,14,"15,360"
3067500,30675,INSTITUTE OF TECHNOLOGY,CA,proprietary,"2,001","4,847,937"
4005300,40053,INTERAMERICAN COLLEGE,CA,private 4 year,2,"2,720"
2559400,25594,INTERCOAST COLLEGES,CA,proprietary,907,"2,328,053"
2520300,16930,INTERIOR DESIGNERS INSTITUTE,CA,proprietary,38,"62,990"
3395300,33953,INTERNATIONAL CAREER DEVELOPMENT CENTER,CA,proprietary,"1,512","3,973,029"
3964400,39644,INTERNATIONAL SCHOOL OF BEAUTY,CA,proprietary,3,"4,113"
2255400,14552,INTERNATIONAL SCHOOL OF COSMETOLOGY,CA,proprietary,68,"152,197"
2539500,25395,IRVINE VALLEY COLLEGE,CA,public 2 year,802,"1,957,177"
3485400,34854,JAMES ALBERT SCHOOL OF COSMETOLOGY,CA,proprietary,68,"166,910"
1202600,12026,JE BOUTIQUE COLLEGE OF BEAUTY,CA,proprietary,123,"248,608"
448400,4484,JOHN F. KENNEDY UNIVERSITY,CA,private 4 year,61,"112,128"
3125300,31253,JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE,CA,proprietary,134,"358,738"
3308300,33083,KENSINGTON COLLEGE,CA,proprietary,5,"9,933"
3282300,32823,KIM ANH ACADEMY OF BEAUTY,CA,proprietary,126,"312,308"
3516300,35163,KING'S COLLEGE AND SEMINARY (THE),CA,private 4 year,75,"113,113"
121500,1215,LA SIERRA UNIVERSITY,CA,private 4 year,641,"1,746,567"
3853400,38534,LADERA CAREER PATHS TRAINING CENTERS,CA,proprietary,21,"41,092"
2330500,16517,LAGUNA COLLEGE OF ART AND DESIGN,CA,private 4 year,99,"284,656"
3806300,38063,LAKE COLLEGE,CA,proprietary,107,"194,453"
2238200,15802,LAKE FOREST BEAUTY COLLEGE,CA,proprietary,6,"9,019"
1290700,12907,LAKE TAHOE COMMUNITY COLLEGE,CA,public 2 year,256,"464,187"
1301000,13010,LANCASTER BEAUTY SCHOOL,CA,proprietary,167,"398,669"
126600,1266,LANEY COLLEGE,CA,public 2 year,"2,350","6,019,377"
3035700,30357,LAS POSITAS COLLEGE,CA,public 2 year,669,"1,352,230"
121700,1217,LASSEN COLLEGE,CA,public 2 year,498,"1,180,576"
3621300,36213,LIBERTY TRAINING INSTITUTE,CA,proprietary,44,"55,419"
2270600,16029,LIFE PACIFIC COLLEGE,CA,private 4 year,196,"460,717"
2494800,24948,LOLA BEAUTY COLLEGE,CA,proprietary,78,"222,279"
121800,1218,LOMA LINDA UNIVERSITY,CA,private 4 year,299,"801,583"
121900,1219,LONG BEACH CITY COLLEGE,CA,public 2 year,"8,310","18,183,357"
122300,1223,LOS ANGELES CITY COLLEGE,CA,public 2 year,"4,838","12,859,018"
616500,6165,LOS ANGELES COUNTY COLLEGE OF NURSING AND ALLIED HEALTH -,CA,public 2 year,86,"161,206"
122400,1224,LOS ANGELES HARBOR COLLEGE,CA,public 2 year,"2,066","4,512,428"
1255000,12550,LOS ANGELES MISSION COLLEGE,CA,public 2 year,"1,770","3,883,347"
3868400,38684,LOS ANGELES MUSIC ACADEMY,CA,proprietary,30,"64,124"
2570300,17306,LOS ANGELES ORT TECHNICAL INSTITUTE -MAIN,CA,private 2 year,789,"2,226,212"
122600,1226,LOS ANGELES PIERCE COLLEGE,CA,public 2 year,"2,795","6,400,397"
2612800,26128,LOS ANGELES RECORDING WORKSHOP,CA,proprietary,307,"538,363"
704700,7047,LOS ANGELES SOUTHWEST COLLEGE,CA,public 2 year,"1,801","4,019,356"
122700,1227,LOS ANGELES TRADE-TECHNICAL COLLEGE,CA,public 2 year,"2,814","7,163,314"
122800,1228,LOS ANGELES VALLEY COLLEGE,CA,public 2 year,"2,941","7,085,404"
1034000,10340,LOS MEDANOS COLLEGE,CA,public 2 year,"1,081","2,504,553"
1164900,1234,LOYOLA MARYMOUNT UNIVERSITY,CA,private 4 year,"1,073","3,061,299"
714200,7142,LYLES FRESNO COLLEGE OF BEAUTY,CA,proprietary,228,"608,596"
1324000,13807,LYTLES REDWOOD EMPIRE BEAUTY COLLEGE,CA,proprietary,24,"44,042"
2208600,14265,MADERA BEAUTY COLLEGE,CA,proprietary,44,"95,929"
1231600,12316,MANCHESTER BEAUTY COLLEGE,CA,proprietary,161,"348,797"
3440400,34404,MARIAN HEALTH CAREERS CENTER,CA,proprietary,120,"261,672"
2565400,17265,MARIC COLLEGE,CA,proprietary,637,"1,439,969"
3113100,31131,MARIC COLLEGE,CA,proprietary,"2,337","5,747,302"
2091700,14444,MARIC COLLEGE,CA,proprietary,868,"2,091,355"
2306300,16307,MARIC COLLEGE,CA,proprietary,"1,142","2,941,204"
2351900,16720,MARIC COLLEGE,CA,proprietary,"1,100","2,637,945"
2539100,17072,MARIC COLLEGE,CA,proprietary,690,"1,736,337"
2549000,17194,MARIC COLLEGE,CA,proprietary,"1,186","2,738,563"
3044500,30445,MARIC COLLEGE,CA,proprietary,631,"1,601,533"
1265000,12650,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,219,"461,178"
1265100,12651,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,174,"387,582"
1291100,12911,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,41,"82,142"
2054900,13598,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,63,"136,774"
2221300,14846,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,226,"588,867"
2255600,15919,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,194,"507,544"
747600,7476,MARINELLO SCHOOLS OF BEAUTY,CA,proprietary,"1,921","4,519,039"
3074900,30749,MARTINEZ ADULT EDUCATION,CA,public 2 year,22,"34,334"
1047400,10474,MARYMOUNT COLLEGE,CA,private 2 year,159,"442,357"
122000,1220,MASTER'S COLLEGE AND SEMINARY,CA,private 4 year,289,"708,938"
3113300,31133,MCED CAREER COLLEGE,CA,proprietary,185,"509,479"
3969400,39694,MEDICAL INSTITUTE,CA,proprietary,50,"90,900"
1167200,11672,MENDOCINO COMMUNITY COLLEGE,CA,public 2 year,854,"1,964,831"
123600,1236,MENLO COLLEGE,CA,private 4 year,200,"553,961"
123700,1237,MERCED COLLEGE,CA,public 2 year,"3,340","7,651,471"
126700,1267,MERRITT COLLEGE,CA,public 2 year,"1,029","2,938,998"
123800,1238,MILLS COLLEGE,CA,private 4 year,360,"1,041,386"
123900,1239,MIRACOSTA COLLEGE,CA,public 2 year,870,"1,788,880"
2338700,16580,MISS MARTY'S HAIR ACADEMY & ESTHETICS INSTITUTE,CA,proprietary,103,"219,465"
2119100,14458,MISSION COLLEGE,CA,public 2 year,"1,337","3,367,287"
720400,7204,MODERN BEAUTY ACADEMY - OXNARD,CA,proprietary,97,"258,759"
3063400,30634,MODERN TECHNOLOGY SCHOOL,CA,proprietary,135,"321,304"
124000,1240,MODESTO JUNIOR COLLEGE,CA,public 2 year,"4,474","10,579,859"
4001400,40014,MOJAVE BARBER COLLEGE,CA,proprietary,6,"8,982"
2185800,15101,MOLER BARBER COLLEGE,CA,proprietary,31,"80,692"
2345800,16647,MONTEBELLO BEAUTY COLLEGE,CA,proprietary,157,"368,225"
124100,1241,MONTEREY INSTITUTE OF INTERNATIONAL STUDIES,CA,private 4 year,5,"15,869"
124200,1242,MONTEREY PENINSULA COLLEGE,CA,public 2 year,810,"1,534,872"
3062400,30624,MOUNT DIABLO ADULT EDUCATION,CA,public 2 year,42,"89,797"
124300,1243,MOUNT SAINT MARY'S COLLEGE,CA,private 4 year,917,"2,441,556"
124500,1245,MOUNT SAN ANTONIO COLLEGE,CA,public 2 year,"4,123","10,205,539"
124600,1246,MT SAN JACINTO COLLEGE,CA,public 2 year,"2,596","5,296,684"
3128700,31287,MT. SIERRA COLLEGE,CA,proprietary,434,"888,309"
2546400,17062,MTI BUSINESS COLLEGE,CA,proprietary,190,"450,097"
1291200,8680,MTI COLLEGE,CA,proprietary,611,"1,402,210"
3933300,39333,MUELLER COLLEGE OF HOLISTIC STUDIES,CA,proprietary,73,"124,799"
2161800,15238,MUSICIANS INSTITUTE,CA,proprietary,421,"892,276"
3458300,34583,MY LE'S BEAUTY COLLEGE,CA,proprietary,131,"317,571"
124700,1247,NAPA VALLEY COLLEGE,CA,public 2 year,766,"1,694,573"
2518400,16968,NATIONAL HISPANIC UNIVERSITY,CA,private 4 year,251,"499,797"
2542300,17063,NATIONAL HOLISTIC INSTITUTE,CA,proprietary,259,"750,925"
1287300,12873,NATIONAL INSTITUTE OF TECHNOLOGY,CA,proprietary,"2,947","5,870,125"
3910400,39104,NATIONAL POLYTECHNIC COLLEGE,CA,proprietary,47,"132,225"
1169600,11696,NATIONAL POLYTECHNIC COLLEGE OF ENGINEERING AND OCEANEERING,CA,private 2 year,224,"506,048"
1146000,11460,NATIONAL UNIVERSITY - LA JOLLA,CA,private 4 year,"1,029","2,244,947"
1083100,10831,NEW COLLEGE OF CALIFORNIA,CA,private 4 year,216,"534,157"
713000,7130,NEWBERRY SCHOOLS OF BEAUTY,CA,proprietary,104,"230,348"
2584200,25842,NEWBRIDGE COLLEGE,CA,proprietary,472,"1,182,643"
3330300,33303,NEWBRIDGE COLLEGE - BURBANK,CA,proprietary,3,"8,775"
3105700,31057,NEWBRIDGE COLLEGE - MONTEREY PARK,CA,proprietary,37,"95,485"
3043900,30439,NEWSCHOOL OF ARCHITECTURE AND DESIGN,CA,proprietary,85,"210,929"
718700,7187,NORTH ADRIAN'S BEAUTY COLLEGE,CA,proprietary,122,"323,298"
1170700,11707,NORTH-WEST COLLEGE,CA,proprietary,236,"556,474"
2591600,25916,NORTH-WEST COLLEGE,CA,proprietary,112,"281,774"
1287200,12872,NORTH-WEST COLLEGE,CA,proprietary,236,"643,601"
3399300,33993,NORTHWESTERN TECHNICAL COLLEGE,CA,proprietary,164,"455,231"
117900,1179,NOTRE DAME DE NAMUR UNIVERSITY,CA,private 4 year,245,"627,504"
3590400,35904,NTMA TRAINING CENTERS OF SOUTHERN CALIFORNIA,CA,private 2 year,375,"902,428"
124900,1249,OCCIDENTAL COLLEGE,CA,private 4 year,335,"971,925"
3550300,35503,OCCUPATIONAL TRAINING SERVICES,CA,private 2 year,30,"52,157"
1298900,12989,OCEANSIDE COLLEGE OF BEAUTY,CA,proprietary,28,"56,020"
448100,4481,OHLONE COLLEGE,CA,public 2 year,878,"1,972,400"
125000,1250,ORANGE COAST COLLEGE,CA,public 2 year,"3,537","8,660,566"
125100,1251,OTIS COLLEGE OF ART AND DESIGN,CA,private 4 year,429,"1,289,984"
3901300,39013,PACIFIC COAST TRADE SCHOOL,CA,proprietary,16,"25,680"
3299300,32993,PACIFIC COLLEGE,CA,proprietary,196,"395,643"
3027700,30277,PACIFIC COLLEGE OF ORIENTAL MEDICINE,CA,proprietary,25,"43,107"
125500,1255,PACIFIC OAKS COLLEGE,CA,private 4 year,123,"184,115"
3163300,31633,PACIFIC STATES UNIVERSITY,CA,private 4 year,2,"4,467"
125800,1258,PACIFIC UNION COLLEGE,CA,private 4 year,453,"1,180,749"
4001300,40013,PALACE BEAUTY COLLEGE,CA,proprietary,35,"92,574"
4014400,40144,PALLADIUM TECHNICAL ACADEMY,CA,proprietary,11,"30,375"
125900,1259,PALO VERDE COLLEGE,CA,public 2 year,370,"854,226"
126000,1260,PALOMAR COLLEGE,CA,public 2 year,"1,521","3,026,249"
2537200,17004,PALOMAR INSTITUTE OF COSMETOLOGY,CA,proprietary,113,"210,163"
2059800,13571,PARIS BEAUTY COLLEGE,CA,proprietary,72,"196,678"
126100,1261,PASADENA CITY COLLEGE,CA,public 2 year,"5,090","12,381,683"
449000,4490,PATTEN UNIVERSITY,CA,private 4 year,267,"682,388"
3479300,34793,PCI COLLEGE,CA,proprietary,116,"262,493"
1014900,1264,PEPPERDINE UNIVERSITY,CA,private 4 year,601,"1,562,189"
117200,1172,PITZER COLLEGE,CA,private 4 year,152,"416,624"
2620300,26203,PLATT COLLEGE,CA,proprietary,97,"243,158"
3062700,30627,PLATT COLLEGE,CA,proprietary,464,"1,128,528"
2304300,15180,"PLATT COLLEGE, SAN DIEGO",CA,proprietary,173,"430,045"
126200,1262,POINT LOMA NAZARENE UNIVERSITY,CA,private 4 year,405,"1,025,783"
3029600,15017,POMONA ADULT SCHOOL,CA,public 2 year,98,"102,464"
117300,1173,POMONA COLLEGE,CA,private 4 year,159,"435,325"
2343400,16644,POWAY ACADEMY OF HAIR DESIGN,CA,proprietary,103,"221,120"
3125800,31258,PREMIERE CAREER COLLEGE,CA,proprietary,313,"878,178"
3367300,33673,PROFESSIONAL GOLFERS CAREER COLLEGE,CA,proprietary,49,"128,975"
1298400,12984,PROFESSIONAL INSTITUTE OF BEAUTY,CA,proprietary,118,"318,786"
3904300,39043,QUALITY COLLEGE OF CULINARY CAREERS,CA,proprietary,46,"99,812"
130800,1308,REEDLEY COLLEGE,CA,public 2 year,"4,394","9,501,822"
3394300,33943,REMINGTON COLLEGE - SAN DIEGO CAMPUS,CA,proprietary,699,"1,666,985"
720300,7203,RICHARDS BEAUTY COLLEGES,CA,proprietary,63,"131,360"
126900,1269,RIO HONDO COMMUNITY COLLEGE,CA,public 2 year,"3,168","7,180,063"
