OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
112700,1127,CALIFORNIA COLLEGE OF THE ARTS,CA,private 4 year,404,"1,085,205"
3698400,36984,CALIFORNIA COLLEGE OF VOCATIONAL CAREERS,CA,proprietary,63,"161,085"
2110800,14683,CALIFORNIA COLLEGE SAN DIEGO,CA,proprietary,409,"1,111,870"
2086400,13500,CALIFORNIA COSMETOLOGY COLLEGE,CA,proprietary,13,"30,518"
2220200,15698,CALIFORNIA CULINARY ACADEMY,CA,proprietary,572,"1,389,997"
3125400,31254,CALIFORNIA DESIGN COLLEGE,CA,proprietary,456,"1,104,594"
1186500,11865,CALIFORNIA HAIR DESIGN ACADEMY,CA,proprietary,83,"199,943"
3681300,36813,CALIFORNIA HEALING ARTS COLLEGE,CA,proprietary,88,"232,250"
1215400,12154,CALIFORNIA INSTITUTE OF INTEGRAL STUDIES,CA,private 4 year,27,"57,624"
113100,1131,CALIFORNIA INSTITUTE OF TECHNOLOGY,CA,private 4 year,98,"278,816"
113200,1132,CALIFORNIA INSTITUTE OF THE ARTS,CA,private 4 year,250,"766,727"
3976400,39764,CALIFORNIA INSTITUTE OF THE HEALING ARTS AND SCIENCES,CA,proprietary,2,"7,088"
113300,1133,CALIFORNIA LUTHERAN UNIVERSITY,CA,private 4 year,347,"901,411"
113400,1134,CALIFORNIA MARITIME ACADEMY,CA,public 4 year,183,"516,323"
114300,1143,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,public 4 year,"3,137","7,421,581"
3210300,32103,CALIFORNIA SCHOOL OF CULINARY ARTS,CA,proprietary,781,"2,117,247"
114400,1144,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,public 4 year,"6,485","18,217,967"
114000,1140,CALIFORNIA STATE UNIVERSITY - LOS ANGELES,CA,public 4 year,"7,848","21,163,479"
115000,1150,CALIFORNIA STATE UNIVERSITY - SACRAMENTO -,CA,public 4 year,"8,342","22,090,329"
3980300,39803,CALIFORNIA STATE UNIVERSITY CHANNEL ISLANDS,CA,public 4 year,792,"2,064,200"
799300,7993,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD",CA,public 4 year,"3,177","8,827,257"
114600,1146,"CALIFORNIA STATE UNIVERSITY, CHICO",CA,public 4 year,"4,975","13,051,875"
114100,1141,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,public 4 year,"4,494","11,503,379"
113800,1138,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,public 4 year,"3,317","9,214,294"
114700,1147,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,public 4 year,"8,029","22,995,496"
113700,1137,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,public 4 year,"8,226","21,961,757"
113900,1139,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,public 4 year,"9,415","26,318,152"
3260300,32603,"CALIFORNIA STATE UNIVERSITY, MONTEREY BAY",CA,public 4 year,"1,326","3,609,352"
115300,1153,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",CA,public 4 year,"11,427","31,761,062"
114200,1142,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,public 4 year,"6,527","17,538,289"
3011300,30113,"CALIFORNIA STATE UNIVERSITY, SAN MARCOS",CA,public 4 year,"2,146","5,411,480"
115700,1157,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,public 4 year,"2,845","7,275,479"
3874300,38743,CAMBRIDGE CAREER COLLEGE,CA,proprietary,11,"14,767"
697300,6973,CANADA COLLEGE,CA,public 2 year,482,"1,079,902"
2125000,13914,CAREER ACADEMY OF BEAUTY,CA,proprietary,146,"303,519"
3797400,37974,CAREER CARE INSTITUTE,CA,proprietary,253,"604,237"
4056300,40563,CAREER COLLEGE OF CALIFORNIA,CA,proprietary,11,"15,068"
3427400,34274,CAREER COLLEGES OF AMERICA,CA,proprietary,"1,347","3,550,289"
3959300,39593,CAREER MANAGEMENT INSTITUTE,CA,proprietary,2,"2,714"
3242300,32423,CAREER NETWORKS INSTITUTE,CA,proprietary,318,"725,240"
673100,6731,CASA LOMA COLLEGE,CA,private 2 year,417,"1,011,460"
2332800,16516,CENTER FOR EMPLOYMENT TRAINING,CA,private 2 year,"2,233","5,229,363"
3097700,30977,CENTRAL CALIFORNIA SCHOOL OF CONTINUING EDUCATION,CA,proprietary,121,"347,089"
2602300,26023,CENTRAL COAST COLLEGE,CA,proprietary,216,"420,204"
116100,1161,CERRITOS COMMUNITY COLLEGE,CA,public 2 year,"4,867","10,403,761"
116200,1162,CHABOT COLLEGE,CA,public 2 year,"2,156","4,833,323"
116300,1163,CHAFFEY COMMUNITY COLLEGE,CA,public 2 year,"3,539","7,286,107"
116400,1164,CHAPMAN UNIVERSITY,CA,private 4 year,"1,461","3,457,215"
1036500,13653,CHARLES R. DREW UNIVERSITY OF MEDICINE AND SCIENCE,CA,private 4 year,92,"230,321"
3392300,33923,CHASE COLLEGE,CA,proprietary,291,"877,171"
116600,1166,CITRUS COMMUNITY COLLEGE,CA,public 2 year,"2,304","5,229,739"
450200,12874,CITY COLLEGE OF SAN FRANCISCO,CA,public 2 year,"6,647","15,897,758"
117000,1170,CLAREMONT MCKENNA COLLEGE,CA,private 4 year,111,"316,334"
3278300,32783,CLARITA CAREER COLLEGE,CA,proprietary,372,"1,019,728"
2147400,14919,CLEVELAND CHIROPRACTIC COLLEGE,CA,private 4 year,45,"110,740"
2309500,16330,CLOVIS ADULT EDUCATION,CA,public 2 year,145,"296,782"
4115300,41153,COACHELLA VALLEY BEAUTY COLLEGE,CA,proprietary,11,"17,490"
2063500,13536,COASTLINE COMMUNITY COLLEGE,CA,public 2 year,541,"1,216,185"
3577300,35773,COBA ACADEMY,CA,proprietary,52,"105,318"
117700,1177,COGSWELL POLYTECHNICAL COLLEGE,CA,private 4 year,64,"170,196"
729600,9273,COLEMAN COLLEGE,CA,private 4 year,247,"578,836"
2220000,15686,COLLEEN O'HARA'S BEAUTY ACADEMY,CA,proprietary,238,"624,406"
672000,6720,COLLEGE OF ALAMEDA,CA,public 2 year,"1,051","2,486,812"
3852500,38525,COLLEGE OF INFORMATION TECHNOLOGY,CA,proprietary,255,"668,217"
117800,1178,COLLEGE OF MARIN,CA,public 2 year,"1,036","2,484,206"
118100,1181,COLLEGE OF SAN MATEO,CA,public 2 year,771,"1,802,538"
890300,8903,COLLEGE OF THE CANYONS,CA,public 2 year,"1,028","2,277,675"
118200,1182,COLLEGE OF THE DESERT,CA,public 2 year,"1,761","3,732,604"
118500,1185,COLLEGE OF THE REDWOODS,CA,public 2 year,"2,153","4,941,985"
118600,1186,COLLEGE OF THE SEQUOIAS,CA,public 2 year,"3,567","7,284,908"
118700,1187,COLLEGE OF THE SISKIYOUS,CA,public 2 year,880,"2,033,288"
770700,7707,COLUMBIA COLLEGE,CA,public 2 year,566,"1,225,555"
2110200,14697,COLUMBIA COLLEGE-HOLLYWOOD,CA,private 4 year,143,"355,515"
3250300,32503,COMMUNITY BASED EDUCATION AND DEVELOPMENT,CA,private 2 year,425,"1,369,908"
3615300,36153,COMMUNITY BUSINESS COLLEGE,CA,proprietary,1,"1,800"
3874400,38744,COMMUNITY CHRISTIAN COLLEGE,CA,private 2 year,16,"33,261"
3695300,36953,COMMUNITY ENHANCEMENT SERVICES,CA,private 2 year,166,"434,116"
3759300,37593,COMPUTER TUTOR BUSINESS AND TECHNICAL INSTITUTE,CA,proprietary,89,"176,519"
760700,7607,CONCORDE CAREER COLLEGE,CA,proprietary,497,"1,170,383"
793000,7930,CONCORDE CAREER COLLEGE,CA,proprietary,723,"1,487,609"
807100,8071,CONCORDE CAREER COLLEGE,CA,proprietary,510,"1,244,357"
853700,8537,CONCORDE CAREER COLLEGE,CA,proprietary,969,"2,090,678"
2070500,13885,CONCORDIA UNIVERSITY,CA,private 4 year,353,"890,756"
119000,1190,CONTRA COSTA COLLEGE,CA,public 2 year,"1,111","2,725,156"
3542400,35424,COPPER MOUNTAIN COLLEGE,CA,public 2 year,568,"1,231,256"
753600,7536,COSUMNES RIVER COLLEGE,CA,public 2 year,"2,407","5,635,672"
927200,9272,CRAFTON HILLS COLLEGE,CA,public 2 year,879,"1,678,858"
4003300,40033,CSI CAREER COLLEGE,CA,proprietary,87,"182,570"
119200,1192,CUESTA COLLEGE,CA,public 2 year,"1,307","2,890,084"
2111300,14435,CUYAMACA COLLEGE,CA,public 2 year,"1,041","2,533,914"
2174600,14557,CYNTHIA'S BEAUTY ACADEMY,CA,proprietary,269,"702,107"
119300,1193,CYPRESS COLLEGE,CA,public 2 year,"2,216","5,180,653"
448000,4480,DE ANZA COMMUNITY COLLEGE,CA,public 2 year,"2,451","6,110,327"
3025600,30256,DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE,CA,private 4 year,5,"16,475"
2298000,16233,DESIGN INSTITUTE OF SAN DIEGO,CA,proprietary,148,"361,660"
3646300,36463,DESIGN'S SCHOOL OF COSMETOLOGY,CA,proprietary,69,"174,381"
119100,1191,DIABLO VALLEY COLLEGE,CA,public 2 year,"1,600","3,840,062"
2553600,17136,DIVERSIFIED LANGUAGE INSTITUTE-LOS ANGELES,CA,proprietary,571,"1,654,285"
119600,1196,DOMINICAN UNIVERSITY OF CALIFORNIA,CA,private 4 year,401,"1,023,220"
3109500,31095,DONGGUK ROYAL UNIVERSITY,CA,private 4 year,15,"23,627"
563800,5638,DOWNEY ADULT SCHOOL,CA,public 2 year,10,"39,150"
3479400,34794,DVS COLLEGE,CA,proprietary,92,"243,732"
2226000,1222,EAST LOS ANGELES COLLEGE,CA,public 2 year,"4,467","11,475,775"
119700,1197,EL CAMINO COLLEGE,CA,public 2 year,"4,283","9,661,374"
2091200,14484,ELEGANCE INTERNATIONAL,CA,proprietary,37,"64,567"
3282300,32823,ELITE BEAUTY COLLEGE,CA,proprietary,92,"175,573"
3094400,30944,ELITE PROGRESSIVE SCHOOL OF COSMETOLOGY,CA,proprietary,128,"252,549"
903200,9032,EMPIRE COLLEGE,CA,proprietary,321,"782,374"
3413400,34134,ENGLISH CENTER FOR INTERNATIONAL WOMEN,CA,private 2 year,142,"336,574"
2167800,15125,ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES,CA,proprietary,91,"225,908"
449400,4494,EVEREST COLLEGE,CA,proprietary,905,"1,948,204"
760600,7606,EVEREST COLLEGE,CA,proprietary,774,"1,668,147"
809000,8090,EVEREST COLLEGE,CA,proprietary,"1,156","2,405,957"
1102400,11024,EVEREST COLLEGE,CA,proprietary,"2,742","5,218,398"
1110700,11107,EVEREST COLLEGE,CA,proprietary,753,"1,432,700"
1110900,11109,EVEREST COLLEGE,CA,proprietary,818,"1,727,638"
1112100,11121,EVEREST COLLEGE,CA,proprietary,450,"826,220"
1112300,11123,EVEREST COLLEGE,CA,proprietary,"1,909","3,447,750"
1206100,12061,EVEREST COLLEGE,CA,proprietary,443,"914,669"
3072300,30723,EVEREST COLLEGE,CA,proprietary,"1,864","3,446,751"
3195400,31954,EVEREST COLLEGE,CA,proprietary,208,"411,723"
1245200,12452,EVERGREEN VALLEY COLLEGE,CA,public 2 year,"1,953","4,936,733"
3973300,39733,EX'PRESSION COLLEGE FOR DIGITAL ARTS,CA,proprietary,356,"1,018,881"
2234300,15756,FASHION CAREERS COLLEGE,CA,proprietary,78,"179,880"
1111200,11112,FASHION INSTITUTE OF DESIGN & MERCHANDISING -,CA,proprietary,"1,606","3,945,802"
859700,8597,FEATHER RIVER COMMUNITY COLLEGE,CA,public 2 year,321,"763,660"
725300,7253,FEDERICO BEAUTY INSTITUTE,CA,proprietary,181,"391,062"
3131300,31313,FIVE BRANCHES INSTITUTE,CA,private 4 year,13,"31,350"
3871300,38713,FOLSOM LAKE COLLEGE,CA,public 2 year,892,"2,047,977"
119900,1199,FOOTHILL COLLEGE,CA,public 2 year,715,"1,690,503"
3162300,31623,FOUR-D COLLEGE,CA,proprietary,564,"1,530,719"
2230900,13557,FREDRICK AND CHARLES BEAUTY COLLEGE,CA,proprietary,59,"152,001"
3039900,30399,FREMONT COLLEGE,CA,proprietary,87,"202,959"
130700,1307,FRESNO CITY COLLEGE,CA,public 2 year,"7,982","17,692,432"
125300,1253,FRESNO PACIFIC UNIVERSITY,CA,private 4 year,700,"1,757,864"
120100,1201,FULLERTON COLLEGE,CA,public 2 year,"2,867","7,061,418"
1202700,12027,GALEN COLLEGE OF CALIFORNIA,CA,proprietary,254,"556,196"
3755300,37553,GATES COLLEGE,CA,proprietary,3,"9,550"
120200,1202,GAVILAN COLLEGE,CA,public 2 year,886,"2,071,210"
2231900,15765,GEMOLOGICAL INSTITUTE OF AMERICA,CA,private 4 year,39,"87,931"
2338500,16581,GLENDALE CAREER COLLEGE,CA,proprietary,688,"1,766,155"
120300,1203,GLENDALE COMMUNITY COLLEGE,CA,public 2 year,"4,246","10,354,228"
4076400,40764,GNOMON SCHOOL OF VISUAL EFFECTS,CA,proprietary,13,"29,318"
120500,1205,GOLDEN GATE UNIVERSITY,CA,private 4 year,71,"122,472"
120600,1206,GOLDEN WEST COLLEGE,CA,public 2 year,"2,402","6,225,392"
120800,1208,GROSSMONT COLLEGE,CA,public 2 year,"2,402","5,589,233"
565500,12522,HACIENDA LA PUENTE ADULT EDUCATION,CA,public 2 year,267,"564,238"
2211000,14599,HAIRMASTERS UNIVERSITY OF BEAUTY,CA,proprietary,70,"188,481"
120900,1209,HARTNELL COMMUNITY COLLEGE,CA,public 2 year,"1,456","3,170,475"
117100,1171,HARVEY MUDD COLLEGE,CA,private 4 year,87,"244,825"
723400,7234,HEALD COLLEGE,CA,private 2 year,"1,230","2,449,916"
747700,7477,HEALD COLLEGE,CA,private 2 year,645,"1,210,999"
809300,8093,HEALD COLLEGE,CA,private 2 year,"1,132","2,668,554"
853200,8532,HEALD COLLEGE,CA,private 2 year,948,"2,000,368"
2187500,15453,HEALD COLLEGE,CA,private 2 year,737,"1,731,233"
2593100,25931,HEALD COLLEGE,CA,private 2 year,520,"1,040,902"
2593200,25932,HEALD COLLEGE,CA,private 2 year,740,"1,665,012"
2593300,25933,HEALD COLLEGE,CA,private 2 year,729,"1,580,722"
3034000,30340,HEALD COLLEGE,CA,private 2 year,514,"1,185,960"
3636300,36363,HEARTWOOD INSTITUTE,CA,proprietary,1,"2,025"
2285100,14813,HILLTOP BEAUTY SCHOOL,CA,proprietary,195,"533,620"
118300,1183,HOLY NAMES UNIVERSITY,CA,private 4 year,250,"658,798"
125200,1252,HOPE INTERNATIONAL UNIVERSITY,CA,private 4 year,228,"568,408"
114900,1149,HUMBOLDT STATE UNIVERSITY,CA,public 4 year,"2,905","8,359,291"
121200,1212,HUMPHREYS COLLEGE,CA,private 4 year,483,"1,132,888"
2545900,17061,HYPNOSIS MOTIVATION INSTITUTE,CA,private 2 year,81,"168,093"
121400,1214,IMPERIAL VALLEY COLLEGE,CA,public 2 year,"3,806","8,773,117"
2128300,14673,INSTITUTE FOR BUSINESS & TECHNOLOGY,CA,proprietary,"1,089","2,558,057"
3602400,36024,INSTITUTE OF NETWORK TECHNOLOGY,CA,proprietary,2,"1,667"
3067500,30675,INSTITUTE OF TECHNOLOGY,CA,proprietary,"2,191","5,110,949"
4005300,40053,INTERAMERICAN COLLEGE,CA,private 4 year,15,"46,096"
2559400,25594,INTERCOAST COLLEGES,CA,proprietary,980,"2,489,603"
2520300,16930,INTERIOR DESIGNERS INSTITUTE,CA,proprietary,38,"77,392"
3395300,33953,INTERNATIONAL CAREER DEVELOPMENT CENTER,CA,proprietary,"1,715","4,544,194"
3964400,39644,INTERNATIONAL SCHOOL OF BEAUTY,CA,proprietary,24,"50,015"
2255400,14552,INTERNATIONAL SCHOOL OF COSMETOLOGY,CA,proprietary,55,"124,285"
2539500,25395,IRVINE VALLEY COLLEGE,CA,public 2 year,769,"1,858,493"
3485400,34854,JAMES ALBERT SCHOOL OF COSMETOLOGY,CA,proprietary,58,"145,825"
1202600,12026,JE BOUTIQUE COLLEGE OF BEAUTY,CA,proprietary,120,"273,500"
448400,4484,JOHN F. KENNEDY UNIVERSITY,CA,private 4 year,71,"124,282"
3125300,31253,JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE,CA,proprietary,110,"295,292"
3308300,33083,KENSINGTON COLLEGE,CA,proprietary,15,"33,834"
3516300,35163,KING'S COLLEGE AND SEMINARY (THE),CA,private 4 year,59,"99,168"
2312400,16355,LA COLLEGE INTERNATIONAL,CA,proprietary,144,"342,725"
121500,1215,LA SIERRA UNIVERSITY,CA,private 4 year,573,"1,550,151"
3853400,38534,LADERA CAREER PATHS TRAINING CENTERS,CA,proprietary,8,"11,032"
2330500,16517,LAGUNA COLLEGE OF ART AND DESIGN,CA,private 4 year,101,"263,340"
3806300,38063,LAKE COLLEGE,CA,proprietary,214,"368,485"
1290700,12907,LAKE TAHOE COMMUNITY COLLEGE,CA,public 2 year,277,"530,728"
1301000,13010,LANCASTER BEAUTY SCHOOL,CA,proprietary,122,"315,322"
126600,1266,LANEY COLLEGE,CA,public 2 year,"2,475","6,413,383"
3035700,30357,LAS POSITAS COLLEGE,CA,public 2 year,660,"1,404,954"
121700,1217,LASSEN COLLEGE,CA,public 2 year,472,"1,119,675"
3621300,36213,LIBERTY TRAINING INSTITUTE,CA,proprietary,120,"174,300"
2270600,16029,LIFE PACIFIC COLLEGE,CA,private 4 year,186,"430,063"
2494800,24948,LOLA BEAUTY COLLEGE,CA,proprietary,70,"178,865"
121800,1218,LOMA LINDA UNIVERSITY,CA,private 4 year,283,"744,684"
121900,1219,LONG BEACH CITY COLLEGE,CA,public 2 year,"8,011","17,666,032"
122300,1223,LOS ANGELES CITY COLLEGE,CA,public 2 year,"4,441","11,837,652"
616500,6165,LOS ANGELES COUNTY COLLEGE OF NURSING AND ALLIED HEAL,CA,public 2 year,85,"134,158"
4037300,40373,LOS ANGELES FILM SCHOOL (THE),CA,proprietary,63,"168,825"
122400,1224,LOS ANGELES HARBOR COLLEGE,CA,public 2 year,"2,054","4,516,605"
1255000,12550,LOS ANGELES MISSION COLLEGE,CA,public 2 year,"1,793","4,029,172"
3868400,38684,LOS ANGELES MUSIC ACADEMY,CA,proprietary,26,"52,723"
2570300,17306,LOS ANGELES ORT TECHNICAL INSTITUTE,CA,private 2 year,730,"1,922,709"
122600,1226,LOS ANGELES PIERCE COLLEGE,CA,public 2 year,"2,638","6,101,253"
2612800,26128,LOS ANGELES RECORDING SCHOOL,CA,proprietary,252,"599,363"
704700,7047,LOS ANGELES SOUTHWEST COLLEGE,CA,public 2 year,"1,915","4,194,463"
122700,1227,LOS ANGELES TRADE-TECHNICAL COLLEGE,CA,public 2 year,"2,579","6,636,191"
122800,1228,LOS ANGELES VALLEY COLLEGE,CA,public 2 year,"2,988","7,464,961"
1034000,10340,LOS MEDANOS COLLEGE,CA,public 2 year,"1,070","2,486,428"
1164900,1234,LOYOLA MARYMOUNT UNIVERSITY,CA,private 4 year,"1,044","2,950,258"
714200,7142,LYLES FRESNO COLLEGE OF BEAUTY,CA,proprietary,188,"508,838"
1324000,13807,LYTLE'S REDWOOD EMPIRE BEAUTY COLLEGE,CA,proprietary,26,"50,502"
2208600,14265,MADERA BEAUTY COLLEGE,CA,proprietary,46,"94,727"
4092400,40924,MAKE-UP DESIGNORY,CA,proprietary,2,"2,423"
1231600,12316,MANCHESTER BEAUTY COLLEGE,CA,proprietary,120,"281,080"
3440400,34404,MARIAN HEALTH CAREERS CENTER,CA,proprietary,104,"238,684"
2091700,14444,MARIC COLLEGE,CA,proprietary,987,"2,358,987"
2306300,16307,MARIC COLLEGE,CA,proprietary,"1,454","3,667,420"
2351900,16720,MARIC COLLEGE,CA,proprietary,"1,163","2,874,604"
2539100,17072,MARIC COLLEGE,CA,proprietary,874,"2,140,448"
2549000,17194,MARIC COLLEGE,CA,proprietary,"1,136","2,647,903"
2565400,17265,MARIC COLLEGE,CA,proprietary,612,"1,484,757"
3044500,30445,MARIC COLLEGE,CA,proprietary,309,"772,574"
3113100,31131,MARIC COLLEGE,CA,proprietary,"1,247","2,533,979"
1265000,12650,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,215,"486,844"
1265100,12651,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,163,"371,873"
1291100,12911,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,81,"178,952"
2054900,13598,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,38,"80,018"
2221300,14846,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,235,"558,608"
2255600,15919,MARINELLO SCHOOL OF BEAUTY,CA,proprietary,226,"548,198"
747600,7476,MARINELLO SCHOOLS OF BEAUTY,CA,proprietary,"1,996","4,717,431"
3074900,30749,MARTINEZ ADULT EDUCATION,CA,public 2 year,27,"49,032"
1047400,10474,MARYMOUNT COLLEGE,CA,private 2 year,125,"325,113"
122000,1220,MASTER'S COLLEGE AND SEMINARY,CA,private 4 year,267,"640,223"
4049300,40493,MAXINE WATERS EMPLOYMENT PREPARATION CENTER,CA,public 2 year,19,"46,996"
3113300,31133,MCED CAREER COLLEGE,CA,proprietary,272,"669,949"
3415300,34153,MEDACOM COLLEGE,CA,proprietary,3,"5,500"
1167200,11672,MENDOCINO COMMUNITY COLLEGE,CA,public 2 year,800,"1,901,385"
123600,1236,MENLO COLLEGE,CA,private 4 year,183,"496,559"
123700,1237,MERCED COLLEGE,CA,public 2 year,"3,321","7,613,494"
4115800,41158,MERIDIAN INSTITUTE,CA,proprietary,2,"1,754"
126700,1267,MERRITT COLLEGE,CA,public 2 year,836,"2,349,060"
2497300,16801,MILAN INSTITUTE,CA,proprietary,550,"1,297,362"
123800,1238,MILLS COLLEGE,CA,private 4 year,370,"1,035,934"
123900,1239,MIRACOSTA COLLEGE,CA,public 2 year,846,"1,745,657"
2338700,16580,MISS MARTY'S HAIR ACADEMY & ESTHETICS INSTITUTE,CA,proprietary,90,"218,539"
2119100,14458,MISSION COLLEGE,CA,public 2 year,"1,372","3,382,040"
720400,7204,MODERN BEAUTY ACADEMY - OXNARD,CA,proprietary,91,"245,118"
3063400,30634,MODERN TECHNOLOGY SCHOOL,CA,proprietary,167,"436,887"
124000,1240,MODESTO JUNIOR COLLEGE,CA,public 2 year,"4,512","10,603,904"
4001400,40014,MOJAVE BARBER COLLEGE,CA,proprietary,36,"85,035"
2185800,15101,MOLER BARBER COLLEGE,CA,proprietary,35,"82,209"
2345800,16647,MONTEBELLO BEAUTY COLLEGE,CA,proprietary,136,"359,820"
124100,1241,MONTEREY INSTITUTE OF INTERNATIONAL STUDIES,CA,private 4 year,5,"10,225"
124200,1242,MONTEREY PENINSULA COLLEGE,CA,public 2 year,766,"1,610,284"
3062400,30624,MOUNT DIABLO ADULT EDUCATION,CA,public 2 year,52,"107,440"
124300,1243,MOUNT SAINT MARY'S COLLEGE,CA,private 4 year,877,"2,380,526"
124500,1245,MOUNT SAN ANTONIO COLLEGE,CA,public 2 year,"4,295","10,544,323"
124600,1246,MT SAN JACINTO COLLEGE,CA,public 2 year,"2,601","5,488,469"
3128700,31287,MT. SIERRA COLLEGE,CA,proprietary,382,"794,053"
2546400,17062,MTI BUSINESS COLLEGE,CA,proprietary,173,"431,995"
1291200,8680,MTI COLLEGE,CA,proprietary,686,"1,570,284"
3933300,39333,MUELLER COLLEGE OF HOLISTIC STUDIES,CA,proprietary,71,"99,696"
2161800,15238,MUSICIANS INSTITUTE,CA,proprietary,428,"874,266"
3458300,34583,MY LE'S BEAUTY COLLEGE,CA,proprietary,147,"372,996"
124700,1247,NAPA VALLEY COLLEGE,CA,public 2 year,817,"1,923,709"
2518400,16968,NATIONAL HISPANIC UNIVERSITY,CA,private 4 year,244,"524,940"
2542300,17063,NATIONAL HOLISTIC INSTITUTE,CA,proprietary,259,"722,149"
3910400,39104,NATIONAL POLYTECHNIC COLLEGE,CA,proprietary,101,"281,501"
1169600,11696,NATIONAL POLYTECHNIC COLLEGE OF ENGINEERING AND OCEAN,CA,private 2 year,197,"452,675"
1146000,11460,NATIONAL UNIVERSITY - LA JOLLA,CA,private 4 year,"1,306","2,765,617"
1083100,10831,NEW COLLEGE OF CALIFORNIA,CA,private 4 year,217,"552,027"
713000,7130,NEWBERRY SCHOOLS OF BEAUTY,CA,proprietary,104,"225,677"
2584200,25842,NEWBRIDGE COLLEGE,CA,proprietary,430,"1,058,154"
3105700,31057,NEWBRIDGE COLLEGE - MONTEREY PARK,CA,proprietary,6,"10,495"
3043900,30439,NEWSCHOOL OF ARCHITECTURE AND DESIGN,CA,proprietary,87,"231,752"
718700,7187,NORTH ADRIAN'S BEAUTY COLLEGE,CA,proprietary,121,"329,164"
1170700,11707,NORTH-WEST COLLEGE,CA,proprietary,523,"1,316,420"
1287200,12872,NORTH-WEST COLLEGE,CA,proprietary,348,"956,995"
2591600,25916,NORTH-WEST COLLEGE,CA,proprietary,99,"271,532"
117900,1179,NOTRE DAME DE NAMUR UNIVERSITY,CA,private 4 year,239,"652,903"
3590400,35904,NTMA TRAINING CENTERS OF SOUTHERN CALIFORNIA,CA,private 2 year,363,"939,508"
124900,1249,OCCIDENTAL COLLEGE,CA,private 4 year,315,"896,834"
3550300,35503,OCCUPATIONAL TRAINING SERVICES,CA,private 2 year,12,"22,779"
1298900,12989,OCEANSIDE COLLEGE OF BEAUTY,CA,proprietary,22,"44,830"
448100,4481,OHLONE COLLEGE,CA,public 2 year,894,"2,166,793"
125000,1250,ORANGE COAST COLLEGE,CA,public 2 year,"3,270","8,076,779"
125100,1251,OTIS COLLEGE OF ART AND DESIGN,CA,private 4 year,417,"1,319,758"
3901300,39013,PACIFIC COAST TRADE SCHOOL,CA,proprietary,11,"19,686"
3299300,32993,PACIFIC COLLEGE,CA,proprietary,184,"450,940"
3027700,30277,PACIFIC COLLEGE OF ORIENTAL MEDICINE,CA,proprietary,19,"40,844"
125500,1255,PACIFIC OAKS COLLEGE,CA,private 4 year,133,"208,729"
3163300,31633,PACIFIC STATES UNIVERSITY,CA,private 4 year,2,"3,900"
125800,1258,PACIFIC UNION COLLEGE,CA,private 4 year,402,"1,041,758"
4001300,40013,PALACE BEAUTY COLLEGE,CA,proprietary,53,"111,578"
4014400,40144,PALLADIUM TECHNICAL ACADEMY,CA,proprietary,48,"151,075"
125900,1259,PALO VERDE COLLEGE,CA,public 2 year,274,"664,658"
126000,1260,PALOMAR COLLEGE,CA,public 2 year,"1,601","3,157,788"
2537200,17004,PALOMAR INSTITUTE OF COSMETOLOGY,CA,proprietary,99,"188,621"
2059800,13571,PARIS BEAUTY COLLEGE,CA,proprietary,84,"235,678"
126100,1261,PASADENA CITY COLLEGE,CA,public 2 year,"4,954","11,983,576"
449000,4490,PATTEN UNIVERSITY,CA,private 4 year,213,"543,753"
3598300,35983,PAUL MITCHELL THE SCHOOL,CA,proprietary,26,"67,367"
3479300,34793,PCI COLLEGE,CA,proprietary,129,"308,003"
1014900,1264,PEPPERDINE UNIVERSITY,CA,private 4 year,511,"1,346,076"
117200,1172,PITZER COLLEGE,CA,private 4 year,163,"439,326"
2620300,26203,PLATT COLLEGE,CA,proprietary,72,"192,093"
3062700,30627,PLATT COLLEGE,CA,proprietary,343,"839,478"
2304300,15180,"PLATT COLLEGE, SAN DIEGO",CA,proprietary,174,"462,026"
126200,1262,POINT LOMA NAZARENE UNIVERSITY,CA,private 4 year,406,"1,085,849"
3029600,15017,POMONA ADULT SCHOOL,CA,public 2 year,135,"206,354"
117300,1173,POMONA COLLEGE,CA,private 4 year,177,"490,475"
2343400,16644,POWAY ACADEMY OF HAIR DESIGN,CA,proprietary,106,"248,727"
3125800,31258,PREMIERE CAREER COLLEGE,CA,proprietary,372,"1,061,145"
