PELLID,OPEID,Name,City,State,Type & Control,Recips,Awards
2356,235600,ITASCA COMMUNITY COLLEGE,GRAND RAPIDS,MN,Public 2 Year,525,"1,448,159"
5757,575700,LAKE SUPERIOR COLLEGE,DULUTH,MN,Public 2 Year,"1,460","3,379,109"
4009,235001,LAURENTIAN COMMUNITY AND TECHNICAL COLLE,VIRGINIA,MN,Public 2 Year,638,"1,761,647"
30964,3096400,LEECH LAKE TRIBAL COLLEGE,CASS LAKE,MN,Public 2 Year,254,"642,500"
2358,235800,MACALESTER COLLEGE,ST PAUL,MN,Private 4 Year,247,"686,890"
2361,236100,MARTIN LUTHER COLLEGE,NEW ULM,MN,Private 4 Year,222,"500,879"
30012,3001200,MCNALLY SMITH COLLEGE OF MUSIC,ST PAUL,MN,Proprietary,192,"516,729"
10374,1037400,METROPOLITAN STATE UNIVERSITY,ST PAUL,MN,Public 4 Year,"1,728","3,960,467"
4645,464500,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,Proprietary,284,"835,497"
2365,236500,MINNEAPOLIS COLLEGE OF ART & DESIGN,MINNEAPOLIS,MN,Private 4 Year,201,"546,855"
2362,236200,MINNEAPOLIS COMM AND TECH COLLEGE,MINNEAPOLIS,MN,Public 2 Year,"4,405","9,576,689"
17145,464600,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,Proprietary,"3,187","6,216,768"
15752,2238100,MINNESOTA SCHOOL OF COSMETOLOGY,WOODBURY,MN,Proprietary,133,"334,158"
2393,239300,MINNESOTA STATE COLLEGE-SE TECH,WINONA,MN,Public 2 Year,862,"1,990,791"
5541,554100,MINNESOTA STATE COMMUNITY AND TECHNICAL,PERHAM,MN,Public 2 Year,"2,397","5,945,363"
2367,236700,MINNESOTA STATE UNIVERSITY MOORHEAD,MOORHEAD,MN,Public 4 Year,"1,825","4,721,085"
5263,526300,MINNESOTA WEST CMNTY & TECH COLG,GRANITE FALLS,MN,Public 2 Year,"1,022","2,590,427"
9831,983100,MODEL COLLEGE OF HAIR DESIGN,SAINT CLOUD,MN,Proprietary,49,"120,890"
7954,795400,NORMANDALE COMMUNITY COLLEGE,BLOOMINGTON,MN,Public 2 Year,"2,324","5,321,152"
2369,236900,NORTH CENTRAL UNIVERSITY,MINNEAPOLIS,MN,Private 4 Year,420,"1,075,658"
2370,237000,NORTH HENNEPIN COMMUNITY COLLEGE,BROOKLYN PARK,MN,Public 2 Year,"1,979","4,132,338"
2385,238500,NORTHLAND COMMUNITY & TECHNICAL CLG,THIEF RIVER FALLS,MN,Public 2 Year,"1,473","3,732,863"
5759,554103,NORTHWEST TEC CLG-BEMIDJI,BEMIDJI,MN,Public 2 Year,558,"1,446,179"
8267,826700,NORTHWEST TECHNICAL INSTITUTE,EAGAN,MN,Proprietary,27,"80,855"
2371,237100,NORTHWESTERN COLLEGE,ST PAUL,MN,Private 4 Year,723,"1,816,301"
12328,1232800,NORTHWESTERN HEALTH SCIENCES UNIV,BLOOMINGTON,MN,Private 4 Year,38,"89,019"
16116,999200,OAK HILLS CHRISTIAN COLLEGE,BEMIDJI,MN,Private 4 Year,99,"287,618"
16117,2284500,PILLSBURY BAPTIST BIBLE COLLEGE,OWATONNA,MN,Private 4 Year,82,"202,262"
5535,553500,PINE TECHNICAL COLLEGE,PINE CITY,MN,Public 2 Year,295,"701,578"
6775,677500,RAINY RIVER COMMUNITY COLLEGE,INTERNATIONAL FAL,MN,Public 2 Year,171,"445,867"
4648,464800,RASMUSSEN COLLEGE - EAGAN,EAGAN,MN,Proprietary,473,"825,754"
11686,1168600,RASMUSSEN COLLEGE - EDEN PRAIRIE,EDEN PRAIRIE,MN,Proprietary,817,"1,509,219"
16845,2503300,RASMUSSEN COLLEGE - MANKATO,MANKATO,MN,Proprietary,922,"1,743,930"
8694,869400,RASMUSSEN COLLEGE ST. CLOUD,SAINT CLOUD,MN,Proprietary,"1,813","3,688,284"
10490,1049000,REGENCY BEAUTY INSTITUTE,BROOKLYN PARK,MN,Proprietary,"1,735","4,217,456"
5252,525200,RIDGEWATER COLLEGE,WILLMAR,MN,Public 2 Year,"1,499","3,604,215"
2335,233500,RIVERLAND COMMUNITY COLLEGE,AUSTIN,MN,Public 2 Year,955,"2,217,703"
2373,237300,ROCHESTER COMMUNITY/TECH COLLEGE,ROCHESTER,MN,Public 2 Year,"1,714","3,863,884"
2379,237900,SAINT JOHNS UNIVERSITY,COLLEGEVILLE,MN,Private 4 Year,270,"711,772"
2380,238000,SAINT MARY'S UNIVERSITY,WINONA,MN,Private 4 Year,381,"1,019,384"
9870,987000,SCOT LEWIS SCHOOL - BLOOMINGTON,BLOOMINGTON,MN,Proprietary,189,"430,863"
9722,972200,SCOT LEWIS SCHOOL (PLYMOUTH & ST. PAUL),PLYMOUTH,MN,Proprietary,141,"344,469"
5537,553700,SOUTH CENTRAL COLLEGE,NORTH MANKATO,MN,Public 2 Year,"1,137","2,708,659"
2375,237500,SOUTHWEST MINNESOTA STATE UNIVERSITY,MARSHALL,MN,Public 4 Year,874,"2,359,661"
2377,237700,ST CLOUD STATE UNIVERSITY,SAINT CLOUD,MN,Public 4 Year,"3,314","8,465,065"
5534,553400,ST CLOUD TECHNICAL COLLEGE,SAINT CLOUD,MN,Public 2 Year,"1,194","2,916,926"
2382,238200,ST OLAF COLLEGE,NORTHFIELD,MN,Private 4 Year,374,"1,056,043"
5533,553300,ST PAUL TECHNICAL COLLEGE,ST PAUL,MN,Public 2 Year,"2,428","5,647,180"
15950,2260500,SUMMIT ACAD OPPORTUNITIES IND CTR,MINNEAPOLIS,MN,Private 2 Year,203,"291,362"
4069,406900,UNIVERSITY OF MINNESOTA-CROOKSTON,CROOKSTON,MN,Public 4 Year,400,"1,054,154"
3969,396900,UNIVERSITY OF MINNESOTA-TWIN CITIES,MINNEAPOLIS,MN,Public 4 Year,"5,932","16,777,687"
2345,234500,UNIVERSITY OF ST THOMAS,ST PAUL,MN,Private 4 Year,850,"2,286,332"
2350,235000,VERMILION COMMUNITY COLLEGE,ELY,MN,Public 2 Year,215,"593,211"
25042,2504200,WALDEN UNIVERSITY,MINNEAPOLIS,MN,Proprietary,372,"726,909"
39214,3921400,WHITE EARTH TRIBAL AND COMMUNITY COLLEGE,MAHNOMEN,MN,Private 2 Year,76,"168,397"
2394,239400,WINONA STATE UNIVERSITY,WINONA,MN,Public 4 Year,"1,555","4,018,898"
16335,2311100,ABBOTT ACADEMY OF COSMETIC ARTS/SCI,ST PETERS,MO,Proprietary,9,"28,185"
40375,4037500,ACADEMY OF HAIR DESIGN,SPRINGFIELD,MO,Proprietary,51,"137,665"
15809,2239200,ALLIED COLLEGE - NORTH,MARYLAND HEIGHTS,MO,Proprietary,"1,551","4,180,876"
16336,2309100,AMERICAN COLLEGE OF HAIR DESIGN,SEDALIA,MO,Proprietary,40,"92,725"
36163,3616300,AVIATION INSTITUTE OF MAINTENANCE,KANSAS CITY,MO,Proprietary,185,"478,236"
2449,244900,AVILA COLLEGE,KANSAS CITY,MO,Private 4 Year,319,"860,549"
13208,1320800,BAPTIST BIBLE COLLEGE,SPRINGFIELD,MO,Private 4 Year,300,"791,884"
6389,638900,BARNES JEWISH COLLEGE OF NURSING AND ALL,SAINT LOUIS,MO,Private 4 Year,96,"187,744"
14426,2090400,BOONSLICK TECHNICAL EDUCATION CTR,BOONVILLE,MO,Public 2 Year,14,"28,242"
30663,3066300,BRYAN CAREER COLLEGE,SPRINGFIELD,MO,Proprietary,292,"735,153"
2450,245000,CALVARY BIBLE COLLEGE,KANSAS CITY,MO,Private 4 Year,112,"302,572"
5532,553200,CAPE GIRARDEAU CAREER & TECHNOLOGY CENTE,CAPE GIRARDEAU,MO,Public 2 Year,79,"202,802"
41178,4117800,CAREER ALTERNATIVES LEARNING CENTER,BRIDGETON,MO,Proprietary,6,"10,680"
16354,2313000,CASS CAREER CENTER,HARRISONVILLE,MO,Public 2 Year,10,"30,654"
2452,245200,CENTRAL BIBLE COLLEGE,SPRINGFIELD,MO,Private 4 Year,314,"895,208"
14619,2266400,CENTRAL CHRISTIAN CLG OF THE BIBLE,MOBERLY,MO,Private 4 Year,266,"759,958"
30702,3070200,CENTRAL COLLEGE OF COSMETOLOGY,WAYNESVILLE,MO,Proprietary,98,"268,114"
2453,245300,CENTRAL METHODIST UNIVERSITY,FAYETTE,MO,Private 4 Year,590,"1,621,109"
6385,638500,CHAMBERLAIN COLLEGE OF NURSING,ST LOUIS,MO,Proprietary,497,"1,080,723"
11974,2165900,CHILLICOTHE BEAUTY ACADEMY,CHILLICOTHE,MO,Proprietary,16,"40,590"
2500,250000,COLLEGE OF THE OZARKS,POINT LOOKOUT,MO,Private 4 Year,723,"1,768,490"
16188,2289200,COLUMBIA AREA CAREER CENTER,COLUMBIA,MO,Public 2 Year,72,"189,106"
2456,245600,COLUMBIA COLLEGE,COLUMBIA,MO,Private 4 Year,"5,582","12,314,278"
2467,246700,CONCEPTION SEMINARY COLLEGE,CONCEPTION,MO,Private 4 Year,18,"49,630"
16820,2361600,CONCORDE CAREER COLLEGE,KANSAS CITY,MO,Proprietary,903,"2,308,780"
30772,3077200,COSMETOLOGY CONCEPTS INSTITUTE,COLUMBIA,MO,Proprietary,25,"69,163"
2458,245800,COTTEY COLLEGE,NEVADA,MO,Private 2 Year,119,"364,271"
13877,2068200,COX COLLEGE OF NURSING,SPRINGFIELD,MO,Private 4 Year,216,"525,330"
2459,245900,CROWDER COLLEGE,NEOSHO,MO,Public 2 Year,"1,654","3,840,763"
2460,246000,CULVER STOCKTON COLLEGE,CANTON,MO,Private 4 Year,309,"829,602"
40483,4048300,DIVAS UNLIMITED ACADEMY,ST. LOUIS,MO,Proprietary,9,"22,639"
2461,246100,DRURY UNIVERSITY,SPRINGFIELD,MO,Private 4 Year,"2,029","5,211,492"
8862,886200,EAST CENTRAL COLLEGE,UNION,MO,Public 2 Year,"1,206","2,686,804"
39163,3916300,ECLIPS SCHOOL OF COSMETOLOGY AND BARBERI,CAPE GIRARDEAU,MO,Proprietary,53,"158,899"
17209,2564700,ELAINE STEVEN BEAUTY COLLEGE,ST LOUIS,MO,Proprietary,184,"407,956"
2463,246300,EVANGEL UNIVERSITY,SPRINGFIELD,MO,Private 4 Year,643,"1,653,622"
14368,2250600,EVEREST COLLEGE,SPRINGFIELD,MO,Proprietary,"1,606","3,793,464"
2464,246400,FONTBONNE UNIVERSITY,ST LOUIS,MO,Private 4 Year,812,"2,031,769"
13529,2056100,FOUR RIVERS CAREER CENTER,WASHINGTON,MO,Public 2 Year,18,"57,481"
13568,2124500,FRANKLIN TECHNOLOGY CENTER,JOPLIN,MO,Public 2 Year,129,"430,644"
15830,2242800,GIBSON TECHNICAL CENTER,REEDS SPRING,MO,Public 2 Year,21,"79,050"
17279,2568500,GRABBER SCHOOL OF HAIR DESIGN,BALLWIN,MO,Proprietary,55,"155,442"
5531,553100,GRAND RIVER TECHNICAL SCHOOL,CHILLICOTHE,MO,Public 2 Year,31,"97,657"
39243,3924300,HAIR ACADEMY 110 (THE),KIRKSVILLE,MO,Proprietary,20,"57,175"
14028,2151000,HANNIBAL CAREER AND TECHNICAL CENTE,HANNIBAL,MO,Public 2 Year,42,"106,168"
9089,908900,HANNIBAL-LAGRANGE COLLEGE,HANNIBAL,MO,Private 4 Year,387,"1,066,670"
2466,246600,HARRIS-STOWE STATE COLLEGE,ST LOUIS,MO,Public 4 Year,"1,340","3,699,394"
31743,3174300,HERNDON CAREER CENTER,RAYTOWN,MO,Public 2 Year,2,"8,620"
14209,1027900,HICKEY COLLEGE,ST LOUIS,MO,Proprietary,241,"654,989"
15801,826900,HILLYARD TECHNICAL CENTER,ST JOSEPH,MO,Public 2 Year,52,"139,715"
9607,960700,HOUSE OF HEAVILIN BEAUTY COLLEGE,KANSAS CITY,MO,Proprietary,67,"155,872"
31109,3110900,HOUSE OF HEAVILIN BEAUTY COLLEGE,GRANDVIEW,MO,Proprietary,54,"150,706"
14819,2277500,HOUSE OF HEAVILIN OF BLUE SPRINGS,BLUE SPRINGS,MO,Proprietary,90,"233,050"
9590,959000,INDEPENDENCE COLLEGE OF COSMETOLOGY,INDEPENDENCE,MO,Proprietary,90,"220,396"
7557,755700,ITT TECHNICAL INSTITUTE,EARTH CITY,MO,Proprietary,"2,466","6,076,789"
2468,246800,JEFFERSON COLLEGE,HILLSBORO,MO,Public 2 Year,"1,572","3,819,976"
2473,247300,KANSAS CITY ART INSTITUTE,KANSAS CITY,MO,Private 4 Year,246,"747,609"
13934,2073600,KENNETT CAREER & TECHNOLOGY CENTER,KENNETT,MO,Public 2 Year,14,"44,795"
14698,528800,KIRKSVILLE AREA TECHNICAL CENTER,KIRKSVILLE,MO,Public 2 Year,36,"110,861"
15986,2263400,LAKE CAREER AND TECHNICAL CENTER,CAMDENTON,MO,Public 2 Year,2,"8,620"
30424,3042400,LEBANON TECHNOLOGY & CAREER CENTER,LEBANON,MO,Public 2 Year,46,"104,284"
14971,2142200,LEX LA RAY TECHNICAL CENTER,LEXINGTON,MO,Public 2 Year,17,"50,120"
2479,247900,LINCOLN UNIVERSITY,JEFFERSON CITY,MO,Public 4 Year,"1,386","3,993,019"
2480,248000,LINDENWOOD UNIVERSITY,ST CHARLES,MO,Private 4 Year,"1,699","4,256,583"
4711,471100,LINN STATE TECHNICAL COLLEGE,LINN,MO,Public 2 Year,306,"804,774"
4703,470300,LOGAN COLLEGE OF CHIROPRACTIC,CHESTERFIELD,MO,Private 4 Year,24,"36,374"
6666,666600,LUTHERAN  SCHOOL OF NURSING,ST LOUIS,MO,Proprietary,108,"228,498"
2482,248200,MARYVILLE UNIVERSITY,ST LOUIS,MO,Private 4 Year,605,"1,508,537"
16911,2520800,MERRELL UNIV OF BTY ARTS & SCIENCES,JEFFERSON CITY,MO,Proprietary,93,"262,706"
30926,3092600,MESSENGER COLLEGE,JOPLIN,MO,Private 4 Year,61,"176,883"
14710,2180200,METRO BUSINESS COLLEGE,CAPE GIRARDEAU,MO,Proprietary,536,"1,357,361"
2484,248400,METROPOLITAN COMMUNITY COLLEGE,KANSAS CITY,MO,Public 2 Year,"6,282","13,445,699"
14528,2121100,MIDWEST INSTITUTE,KIRKWOOD,MO,Proprietary,157,"432,026"
35283,3528300,MIDWEST UNIVERSITY,WENTZVILLE,MO,Private 4 Year,6,"17,596"
2485,248500,MIDWESTERN BAPTIST THEOL SEMINARY,KANSAS CITY,MO,Private 4 Year,59,"173,797"
2486,248600,MINERAL AREA COLLEGE,PARK HILLS,MO,Public 2 Year,"1,452","3,814,224"
7540,754000,MISSOURI BAPTIST UNIVERSITY,ST LOUIS,MO,Private 4 Year,465,"1,240,691"
16224,2295700,MISSOURI BEAUTY ACADEMY,FARMINGTON,MO,Proprietary,83,"220,711"
9795,979500,MISSOURI COLLEGE,ST LOUIS,MO,Proprietary,793,"2,188,222"
35193,3519300,MISSOURI COLLEGE OF COSMETOLOGY NORTH,SPRINGFIELD,MO,Proprietary,134,"364,700"
2488,248800,MISSOURI SOUTHERN STATE UNIVERSITY,JOPLIN,MO,Public 4 Year,"2,128","5,679,056"
2503,250300,MISSOURI STATE UNIVERSITY,SPRINGFIELD,MO,Public 4 Year,"4,041","10,939,533"
31060,3106000,MISSOURI STATE UNIVERSITY - WEST PLAINS,WEST PLAINS,MO,Public 2 Year,999,"2,521,505"
16272,2304000,MISSOURI TECH,ST LOUIS,MO,Proprietary,33,"67,404"
2517,251700,MISSOURI UNIVERSITY OF SCIENCE & TECHNOL,ROLLA,MO,Public 4 Year,"1,086","3,071,458"
2489,248900,MISSOURI VALLEY COLLEGE,MARSHALL,MO,Private 4 Year,705,"2,051,159"
2490,249000,MISSOURI WESTERN STATE UNIVERSITY,ST JOSEPH,MO,Public 4 Year,"2,007","5,353,953"
2491,249100,MOBERLY AREA COMMUNITY COLLEGE,MOBERLY,MO,Public 2 Year,"1,644","3,730,315"
31663,3166300,MOBERLY AREA TECHNICAL CENTER,MOBERLY,MO,Public 2 Year,2,"3,547"
39704,3970400,MTTI-WELLSPRING CENTER FOR NATURAL HEALT,KANSAS CITY,MO,Proprietary,68,"124,707"
9520,952000,NATIONAL ACADEMY OF BEAUTY ARTS,ST LOUIS,MO,Proprietary,202,"516,864"
26080,2608000,NEOSHO BEAUTY COLLEGE,NEOSHO,MO,Proprietary,42,"127,428"
14134,2203400,NEVADA REGIONAL TECHNICAL CENTER,NEVADA,MO,Public 2 Year,33,"76,798"
31010,3101000,NEW DIMENSION SCHOOL OF HAIR DESIGN,JOPLIN,MO,Proprietary,29,"72,738"
13664,2066900,NICHOLS CAREER CENTER,JEFFERSON CITY,MO,Public 2 Year,38,"118,462"
2514,251400,NORTH CENTRAL MISSOURI COLLEGE,TRENTON,MO,Public 2 Year,736,"1,925,666"
30686,3068600,NORTH COUNTY TECH SPECIAL SCH DIST,FLORISSANT,MO,Public 2 Year,142,"405,279"
15451,2188100,NORTHLAND CAREER CENTER,PLATTE CITY,MO,Public 2 Year,31,"78,131"
2496,249600,NORTHWEST MISSOURI STATE UNIV,MARYVILLE,MO,Public 4 Year,"1,672","4,555,943"
15569,2202700,OZARK CHRISTIAN COLLEGE,JOPLIN,MO,Private 4 Year,228,"572,454"
30830,3083000,OZARKS TECHNICAL COMMUNITY COLLEGE,SPRINGFIELD,MO,Public 2 Year,"4,841","10,850,485"
17057,2543800,PARIS II EDUCATIONAL CENTER (THE),GLADSTONE,MO,Proprietary,73,"177,882"
2498,249800,PARK UNIVERSITY,PARKVILLE,MO,Private 4 Year,"2,865","6,423,413"
8552,855200,PATRICIA STEVENS COLLEGE,ST LOUIS,MO,Proprietary,112,"269,135"
17133,2555300,PATSY AND ROB'S ACADEMY OF BEAUTY,SAINT ANN,MO,Proprietary,137,"357,308"
13785,1173500,PIKE/LINCOLN TECHNICAL CENTER,EOLIA,MO,Public 2 Year,33,"101,808"
10405,1040500,PINNACLE CAREER INSTITUTE,KANSAS CITY,MO,Proprietary,848,"1,983,934"
13683,543000,POPLAR BLUFF TECHNICAL CAREER CNTR,POPLAR BLUFF,MO,Public 2 Year,56,"170,932"
38783,3878300,PROFESSIONAL MASSAGE TRAINING CENTER,SPRINGFIELD,MO,Proprietary,47,"91,695"
12500,1250000,RANKEN TECHNICAL COLLEGE,ST LOUIS,MO,Private 4 Year,503,"1,255,621"
2499,249900,ROCKHURST UNIVERSITY,KANSAS CITY,MO,Private 4 Year,352,"953,921"
5429,542900,ROLLA TECHNICAL INSTITUTE,ROLLA,MO,Public 2 Year,129,"417,814"
17027,2530600,SAINT CHARLES COMMUNITY COLLEGE,COTTLEVILLE,MO,Public 2 Year,"1,241","2,707,254"
2506,250600,SAINT LOUIS UNIVERSITY,ST LOUIS,MO,Private 4 Year,"1,257","3,506,141"
9782,978200,SAINT LUKE'S COLLEGE,KANSAS CITY,MO,Private 4 Year,29,"88,808"
15642,2214500,SALEM COLLEGE OF HAIRSTYLING,SALEM,MO,Proprietary,54,"139,666"
15639,543800,SALINE COUNTY CAREER CENTER,MARSHALL,MO,Public 2 Year,23,"53,697"
15597,2205200,SANFORD-BROWN COLLEGE,FENTON,MO,Proprietary,"4,613","11,428,552"
30709,3070900,SE MO HOSP CLG NURSING & HEALTH SCI,CAPE GIRARDEAU,MO,Private 2 Year,71,"182,295"
13243,542600,SIKESTON CAREER AND TECHNOLOGY CTR,SIKESTON,MO,Public 2 Year,38,"130,220"
5424,542400,SOUTH CENTRAL CAREER CENTER,WEST PLAINS,MO,Public 2 Year,86,"233,637"
2501,250100,SOUTHEAST MISSOURI STATE UNIV,CAPE GIRARDEAU,MO,Public 4 Year,"2,663","7,161,305"
2502,250200,SOUTHWEST BAPTIST UNIVERSITY,BOLIVAR,MO,Private 4 Year,"1,035","2,562,232"
4413,441300,ST JOHNS HOSP SCH RAD TECH,SPRINGFIELD,MO,Private 2 Year,6,"15,860"
12580,1258000,ST LOUIS CHRISTIAN COLLEGE,FLORISSANT,MO,Private 4 Year,149,"401,432"
16848,2340500,ST LOUIS COLLEGE OF HEALTH CAREERS,ST LOUIS,MO,Proprietary,538,"1,462,066"
2504,250400,ST LOUIS COLLEGE OF PHARMACY,ST LOUIS,MO,Private 4 Year,109,"283,549"
2469,247100,ST LOUIS COMMUNITY COLLEGE,ST LOUIS,MO,Public 2 Year,"9,610","20,942,418"
30976,3097600,ST LOUIS HAIR ACADEMY,ST LOUIS,MO,Proprietary,27,"60,748"
38173,3817300,ST. CHARLES SCHOOL OF MASSAGE THERAPY,ST. CHARLES,MO,Proprietary,6,"15,946"
7628,808000,STATE FAIR COMMUNITY COLLEGE,SEDALIA,MO,Public 2 Year,"1,701","4,308,194"
2512,251200,STEPHENS COLLEGE,COLUMBIA,MO,Private 4 Year,250,"723,572"
35793,3579300,TEXAS COUNTY TECHNICAL INSTITUTE,HOUSTON,MO,Private 2 Year,212,"603,608"
4713,471300,THREE RIVERS COMMUNITY COLLEGE,POPLAR BLUFF,MO,Public 2 Year,"1,947","5,037,395"
41333,4133300,TREND SETTERS SCHOOL OF COSMETOLOGY,CAPE GIRARDEAU,MO,Proprietary,18,"43,951"
16341,860600,TRI-COUNTY TECHNICAL SCHOOL,ELDON,MO,Public 2 Year,16,"49,474"
2495,249500,TRUMAN STATE UNIVERSITY,KIRKSVILLE,MO,Public 4 Year,853,"2,274,975"
2454,245400,UNIVERSITY OF CENTRAL MISSOURI,WARRENSBURG,MO,Public 4 Year,"2,613","7,217,343"
36634,3663400,UNIVERSITY OF COSMETOLOGY,SULLIVAN,MO,Proprietary,31,"82,850"
2516,251600,UNIVERSITY OF MISSOURI-COLUMBIA,COLUMBIA,MO,Public 4 Year,"3,519","9,633,020"
2518,251800,UNIVERSITY OF MISSOURI-KANSAS CITY,KANSAS CITY,MO,Public 4 Year,"2,321","6,277,210"
2519,251900,UNIVERSITY OF MISSOURI-ST LOUIS,ST LOUIS,MO,Public 4 Year,"3,080","8,058,031"
15506,2599700,VATTEROTT COLLEGE,BERKELEY,MO,Proprietary,"5,370","15,732,645"
14434,1102600,WARRENSBURG AREA VOC TECH SCH,WARRENSBURG,MO,Public 2 Year,26,"68,982"
2520,252000,WASHINGTON UNIVERSITY,ST LOUIS,MO,Private 4 Year,476,"1,274,011"
14833,528900,WAYNESVILLE TECHNICAL ACADEMY,WAYNESVILLE,MO,Public 2 Year,31,"113,565"
2521,252100,WEBSTER UNIVERSITY,ST LOUIS,MO,Private 4 Year,"1,058","2,696,706"
2522,252200,WENTWORTH MILITARY ACADEMY,LEXINGTON,MO,Private 2 Year,191,"524,664"
2523,252300,WESTMINSTER COLLEGE,FULTON,MO,Private 4 Year,205,"593,341"
2524,252400,WILLIAM JEWELL COLLEGE,LIBERTY,MO,Private 4 Year,231,"557,974"
2525,252500,WILLIAM WOODS UNIVERSITY,FULTON,MO,Private 4 Year,303,"727,274"
15746,3033000,NORTHERN MARIANAS COLLEGE,SAIPAN,MP,Public 4 Year,574,"1,562,382"
16727,2490200,"""ICS, THE WRIGHT BEAUTY COLLEGE""",CORINTH,MS,Proprietary,24,"72,089"
34643,3464300,ACADEMY OF HAIR DESIGN,MOSS POINT,MS,Proprietary,44,"129,091"
14397,2244300,ACADEMY OF HAIR DESIGN #1,GRENADA,MS,Proprietary,191,"454,850"
15779,2235900,ACADEMY OF HAIR DESIGN #4,PEARL,MS,Proprietary,59,"158,327"
22516,2251600,ACADEMY OF HAIR DESIGN #6,HATTIESBURG,MS,Proprietary,83,"225,640"
2396,239600,ALCORN STATE UNIVERSITY,ALCORN STATE,MS,Public 4 Year,"2,334","7,662,894"
2397,239700,BELHAVEN COLLEGE,JACKSON,MS,Private 4 Year,"1,052","2,818,888"
35253,3525300,BLUE CLIFF COLLEGE,GULFPORT,MS,Proprietary,167,"411,939"
2398,239800,BLUE MOUNTAIN COLLEGE,BLUE MOUNTAIN,MS,Private 4 Year,227,"601,425"
25860,2586000,BROCKS HAIR DESIGN COLLEGE,CARTHAGE,MS,Proprietary,117,"329,186"
13902,2074900,CHRIS' BEAUTY COLLEGE,GULFPORT,MS,Proprietary,104,"290,941"
2401,240100,COAHOMA COMMUNITY COLLEGE,CLARKSDALE,MS,Public 2 Year,"2,279","6,957,454"
2402,240200,COPIAH-LINCOLN COMMUNITY COLLEGE,WESSON,MS,Public 2 Year,"2,117","6,097,811"
41313,4131300,CORINTH ACADEMY OF COSMETOLOGY,CORNITH,MS,Proprietary,15,"42,980"
16838,2502100,CREATIONS COLLEGE OF COSMETOLOGY,TUPELO,MS,Proprietary,75,"186,042"
38483,3848300,DAY SPA CAREER COLLEGE,OCEAN SPRING,MS,Proprietary,49,"129,011"
14335,2249900,DELTA BEAUTY COLLEGE,GREENVILLE,MS,Proprietary,65,"158,068"
2403,240300,DELTA STATE UNIVERSITY,CLEVELAND,MS,Public 4 Year,"1,451","4,394,974"
2404,240400,EAST CENTRAL COMMUNITY COLLEGE,DECATUR,MS,Public 2 Year,"1,499","4,132,251"
2405,240500,EAST MISSISSIPPI COMM COLLEGE,SCOOBA,MS,Public 2 Year,"3,328","9,137,116"
30040,3004000,FINAL TOUCH BEAUTY SCHOOL,MERIDIAN,MS,Proprietary,76,"213,566"
15898,2251700,FOSTER'S COSMETOLOGY COLLEGE,RIPLEY,MS,Proprietary,36,"75,334"
17126,2554600,GIBSON'S BARBER AND BEAUTY COLLEGE,WEST POINT,MS,Proprietary,53,"165,528"
39633,3963300,HEALING TOUCH SCHOOL OF MASSAGE THERAPY,HATTIESBURG,MS,Proprietary,28,"59,509"
2407,240700,HINDS COMMUNITY COLLEGE,RAYMOND,MS,Public 2 Year,"6,787","19,137,458"
2408,240800,HOLMES COMMUNITY COLLEGE,GOODMAN,MS,Public 2 Year,"3,531","9,006,651"
2409,240900,ITAWAMBA COMMUNITY COLLEGE,FULTON,MS,Public 2 Year,"4,457","12,393,046"
2410,241000,JACKSON STATE UNIVERSITY,JACKSON,MS,Public 4 Year,"5,144","17,036,422"
2411,241100,JONES COUNTY JUNIOR COLLEGE,ELLISVILLE,MS,Public 2 Year,"2,655","7,251,042"
16788,2361200,MAGNOLIA BIBLE COLLEGE,KOSCIUSKO,MS,Private 4 Year,17,"49,781"
16424,2320800,MAGNOLIA COLLEGE OF COSMETOLOGY,JACKSON,MS,Proprietary,157,"419,859"
2413,241300,MERIDIAN COMMUNITY COLLEGE,MERIDIAN,MS,Public 2 Year,"2,033","5,222,588"
2414,241400,MILLSAPS COLLEGE,JACKSON,MS,Private 4 Year,240,"731,252"
2415,241500,MISSISSIPPI COLLEGE,CLINTON,MS,Private 4 Year,"1,098","3,102,163"
14574,2302800,MISSISSIPPI COLLEGE OF BEAUTY CULT,LAUREL,MS,Proprietary,65,"186,371"
2416,241600,MISSISSIPPI DELTA CMTY COLLEGE,MOORHEAD,MS,Public 2 Year,"2,280","6,620,234"
2418,241702,MISSISSIPPI GULF CST CLG-JACKSON CN,GAUTIER,MS,Public 2 Year,"1,367","3,502,544"
2419,241701,MISSISSIPPI GULF CST CLG-JEFF DAVIS,GULFPORT,MS,Public 2 Year,"1,351","3,495,751"
2417,241700,MISSISSIPPI GULF CST CLG-PERKINSTON,PERKINSTON,MS,Public 2 Year,828,"2,228,688"
2423,242300,MISSISSIPPI STATE UNIVERSITY,MS STATE,MS,Public 4 Year,"4,117","12,511,445"
2422,242200,MISSISSIPPI UNIV FOR WOMEN,COLUMBUS,MS,Public 4 Year,"1,185","3,617,191"
2424,242400,MISSISSIPPI VALLEY STATE UNIVERSITY,ITTA BENA,MS,Public 4 Year,"2,433","8,025,925"
2426,242600,NORTHEAST MS CMNTY COLLEGE,BOONEVILLE,MS,Public 2 Year,"1,740","4,732,771"
